"Rank","Country","UCI Team","Rider ID","Rider Name","Price","Score 2012","Score 2013"
47,"BEL","LTB",154,"Jürgen Roelandts",14,731,647
47,"EST","AST",1006,"Tanel Kangert",6,299,647
49,"NED","BLA",15,"Robert Gesink",12,692,630
49,"GER","MTN",60,"Gerald Ciolek",2,120,630
51,"AUS","BMC",5,"Cadel Evans",18,825,627
52,"ITA","LAM",21,"Filippo Pozzato",12,700,610
53,"ITA","VIN",860,"Mauro Santambrogio",8,470,607
54,"FRA","FDJ",808,"Thibaut Pinot",14,405,605
55,"ESP","EUS",9,"Samuel Sanchez",20,1291,595
55,"USA","GRS",14,"Tyler Farrar",12,383,595
57,"FRA","FDJ",1257,"Nacer Bouhanni",10,400,571
58,"DEN","AST",40,"Jakob Fuglsang",12,630,556
59,"USA","BMC",1074,"Taylor Phinney",22,1243,552
60,"ITA","AND",20,"Franco Pellizotti",8,440,550
61,"POL","LAM",984,"Przemyslaw Niemiec",2,90,547
62,"SUI","BMC",572,"Mathias Frank",1,38,540
63,"NED","BLA",1274,"Wilco Kelderman",8,230,536
64,"NOR","BMC",8,"Thor Hushovd",14,60,512
65,"NED","BLA",74,"Lars Boom",18,1047,502
65,"AUS","OGE",26,"Simon Gerrans",16,1045,502
67,"GBR","SKY",913,"Geraint Thomas",8,166,500
68,"NOR","SKY",7,"Edvald Boasson Hagen",26,1535,487
69,"FRA","ALM",228,"Samuel Dumoulin",4,185,485
70,"SLO","AST",47,"Borut Bozic",8,395,480
70,"DEN","TST",25,"Matti Breschel",8,390,480
72,"CZE","TNE",1067,"Jan Barta",10,605,470
72,"FRA","EUC",922,"Sebastien Turgot",10,530,470
74,"BEL","OPQ",742,"Gianni Meersman",6,320,464
75,"ITA","RLT",1161,"Giacomo Nizzolo",12,630,460
75,"FRA","FDJ",949,"Arthur Vichot",2,80,460
75,"ESP","COF",309,"Daniel Navarro",2,75,460
75,"NED","OGE",171,"Pieter Weening",1,10,460
79,"ITA","CAN",1389,"Moreno Moser",14,699,455
80,"BEL","OPQ",716,"Nikolas Maes",1,0,450
81,"ESP","VCD",63,"Juan Antonio Flecha",12,657,438
82,"FRA","EUC",99,"Thomas Voeckler",24,1455,435
82,"DEN","TST",761,"Michael Mørkøv",2,129,435
84,"UKR","AST",259,"Andriy Grivko",8,408,431
84,"ITA","LAM",719,"Adriano Malori",2,180,431
84,"FRA","ALM",339,"Christophe Riblon",1,40,431
87,"ITA","ALM",68,"Rinaldo Nocentini",12,635,430
87,"BEL","BLA",940,"Sep Vanmarcke",12,510,430
89,"RSA","OGE",638,"Daryl Impey",2,75,426
90,"ITA","AST",813,"Simone Ponzi",4,42,425
90,"BEL","OPQ",938,"Stijn Vandenbergh",1,5,425
92,"FRA","FDJ",277,"Matthieu Ladagnous",6,310,420
93,"ESP","MOV",155,"Jose Joaquin Rojas",4,122,415
93,"NED","OGE",83,"Sebastian Langeveld",2,91,415
95,"KAZ","AST",81,"Maxim Iglinskiy",12,665,405
95,"SUI","IAM",117,"Martin Elmiger",1,10,405
97,"GBR","SKY",894,"Ian Stannard",2,125,402
98,"AUS","OGE",972,"Michael Matthews",8,255,400
98,"BEL","LTB",219,"Kenny Dehaes",1,30,400
100,"BLR","SKY",276,"Vasil Kiryienka",8,475,396
101,"BEL","OPQ",939,"Kristof Vandewalle",2,205,385
102,"ITA","BMC",789,"Daniel Oss",2,125,380
103,"NED","ARG",1275,"Tom Dumoulin",2,75,373
104,"FRA","EUC",587,"Damien Gaudin",1,60,371
105,"CAN","GRS",64,"Ryder Hesjedal",18,1231,365
106,"ESP","EUS",178,"Igor Anton",8,400,360
107,"BEL","VCD",143,"Björn Leukemans",12,360,355
108,"ITA","KAT",478,"Giampaolo Caruso",1,0,354
109,"DEN","TST",92,"Chris Anker Sørensen",8,375,350
109,"GER","ARG",253,"Simon Geschke",4,150,350
109,"CZE","TNE",1068,"Leopold König",2,115,350
109,"FRA","ALM",1399,"Romain Bardet",1,15,350
109,"ITA","CJR",1344,"Francesco Lasca",1,0,350
114,"USA","GRS",214,"Tom Danielson",4,285,345
115,"ITA","MOV",98,"Giovanni Visconti",10,545,340
116,"BEL","TSV",935,"Michael Van Staeyen",2,135,335
117,"ESP","EUS",776,"Mikel Nieve",6,345,330
117,"FRA","RLT",581,"Tony Gallopin",6,280,330
117,"COL","JSH",2740,"Janier Acevedo",1,0,330
120,"ITA","BMC",69,"Marco Pinotti",8,483,325
121,"SWE","IAM",66,"Gustav Erik Larsson",4,222,310
121,"ESP","EUS",1138,"Ion Izagirre",2,183,310
121,"BLR","SKY",160,"Kanstantsin Siutsou",2,60,310
124,"ITA","VIN",251,"Oscar Gatto",6,310,305
125,"ESP","MOV",946,"Francisco Ventoso",6,320,290
125,"FRA","ALM",323,"Jean-Christophe Peraud",4,160,290
125,"ITA","BAR",2652,"Francesco Bongiorno",1,0,290
128,"NED","VCD",387,"Lieuwe Westra",16,836,288
129,"BEL","OPQ",1211,"Pieter Serry",4,210,287
130,"AUT","GMS",2352,"Riccardo Zoidl",1,60,285
130,"ITA","BMC",861,"Ivan Santaromita",1,10,285
130,"LUX","RLT",2675,"Bob Jungels",2,0,285
130,"SLO","ARG",2657,"Luka Mezgec",1,0,285
134,"AUS","TST",70,"Michael Rogers",14,840,284
135,"CRO","RLT",666,"Robert Kiserlovski",6,320,280
135,"AUT","SKY",115,"Bernhard Eisel",4,180,280
135,"GRE","EUS",1039,"Ioannis Tamouridis",2,100,280
135,"ITA","XYZ",2772,"David Villella",1,0,280
139,"ESP","SKY",705,"David Lopez",2,80,272
140,"FRA","EUC",849,"Pierre Rolland",8,395,265
140,"ESP","CJR",101,"David Arroyo",1,0,265
142,"ESP","BLA",45,"Luis Leon Sanchez",14,821,260
142,"FRA","ARG",2672,"Warren Barguil",2,0,260
144,"AUS","GRS",2637,"Rohan Dennis",2,0,251
145,"ESP","MOV",1166,"Jesus Herrada",1,0,250
146,"ESP","MOV",266,"Jose Herrada",1,30,247
147,"ESP","EUS",374,"Pablo Urtasun",2,220,245
147,"AUS","SKY",126,"Mathew Hayman",10,175,245
147,"JPN","EUC",179,"Yukiya Arashiro",2,170,245
147,"KAZ","AST",232,"Alexandr Dyachenko",4,168,245
147,"ITA","BAR",809,"Stefano Pirazzi",2,102,245
152,"LAT","IAM",865,"Aleksejs Saramotins",2,140,240
153,"NOR","BLA",778,"Lars Nordhaug",12,500,235
154,"ITA","CAN",24,"Ivan Basso",6,360,230
154,"BEL","AST",91,"Kevin Seeldraeyers",1,11,230
154,"ESP","5HR",720,"Francisco Mancebo",1,0,230
157,"SVK","OPQ",72,"Peter Velits",6,235,225
157,"GER","BLA",144,"Paul Martens",2,75,225
157,"BEL","LTB",1262,"Jens Debusschere",1,0,225
160,"AUS","BLA",338,"Mark Renshaw",8,410,221
161,"AUT","IAM",193,"Matthias Brändle",1,50,220
161,"BEL","CRE",529,"Sébastien Delfosse",1,0,220
163,"SUI","OGE",73,"Michael Albasini",14,706,216
164,"BEL","TSV",1168,"Sven Vandousselaere",1,20,215
165,"ARG","LAM",2317,"Maximiliano Richeze",1,50,211
166,"GER","GRS",56,"Fabian Wegmann",8,365,210
166,"ESP","MOV",149,"Ruben Plaza",1,0,210
168,"ITA","TST",39,"Daniele Bennati",10,615,204
169,"NED","VCD",97,"Kenny van Hummel",8,390,200
169,"FRA","ALM",453,"Maxime Bouet",1,15,200
169,"ITA","VIN",240,"Mauro Finetto",1,0,200
169,"DEN","TTF",1289,"Rasmus Quaade",1,0,200
169,"ITA","BAR",2650,"Edoardo Zardini",1,0,200
174,"GBR","MOV",1190,"Alex Dowsett",4,275,195
174,"NED","BLA",1176,"Tom Jelte Slagter",4,140,195
174,"ITA","CAN",830,"Daniele Ratto",1,0,195
177,"AUS","OGE",493,"Simon Clarke",6,330,191
178,"LTU","GRS",1148,"Ramunas Navardauskas",10,358,190
178,"AUS","TST",1365,"Jonathan Cantwell",1,30,190
178,"BEL","RLT",49,"Stijn Devolder",1,30,190
178,"FRA","FDJ",1084,"Johan Le Bon",1,0,190
182,"ESP","MOV",480,"Jonathan Castroviejo",8,401,185
182,"ITA","CCC",1296,"Davide Rebellin",1,10,185
184,"BEL","OGE",661,"Jens Keukeleire",4,220,180
184,"NED","VCD",1325,"Barry Markus",1,15,180
186,"ITA","AST",1342,"Fabio Aru",1,20,177
187,"FRA","BSE",990,"Florian Vachon",2,140,175
188,"RUS","KAT",418,"Maxim Belkov",1,2,173
189,"NED","BLA",190,"Theo Bos",10,500,170
189,"ITA","BAR",752,"Sacha Modolo",4,245,170
189,"ESP","EUS",1139,"Mikel Landa",2,125,170
189,"ESP","EUS",1054,"Juan Jose Lobato",1,0,170
193,"FRA","COF",1124,"Nicolas Edet",1,10,165
193,"ITA","BAR",1265,"Andrea Pasqualon",1,0,165
195,"SWE","ARG",1412,"Tobias Ludvigsson",1,0,162
196,"RUS","KAT",18,"Alexandr Kolobnev",8,380,160
196,"FRA","SOJ",129,"Jonathan Hivert",4,260,160
196,"GER","RLT",51,"Andreas Klöden",4,250,160
196,"CRC","MOV",395,"Andrey Amador",4,215,160
196,"ITA","AST",1267,"Andrea Guardini",4,80,160
196,"ITA","VCD",876,"Mirko Selvaggi",1,0,160
202,"ITA","LAM",13,"Damiano Cunego",16,925,155
202,"FRA","FDJ",763,"Francis Mourey",1,0,155
204,"SUI","BMC",870,"Michael Schär",1,0,152
205,"DEN","LTB",57,"Lars Ytting Bak",4,196,151
206,"BEL","BLA",963,"Maarten Wynants",6,270,150
206,"EST","COF",54,"Rein Taaramäe",8,155,150
206,"COL","COL",1097,"Darwin Atapuma",2,90,150
206,"NED","ARG",1395,"Ramon Sinkeldam",1,40,150
206,"RUS","KAT",1316,"Alexei Tsatevich",1,20,150
211,"USA","RLT",460,"Matthew Busche",2,100,145
211,"BEL","TSV",643,"Pieter Jacobs",1,40,145
211,"POR","CJR",198,"Andre Cardoso",1,0,145
214,"FRA","FDJ",591,"Alexandre Geniez",4,20,140
214,"GBR","XYZ",2766,"Simon Yates",1,0,140
216,"RUS","VCD",278,"Sergey Lagutin",8,425,138
217,"RSA","ARG",2256,"Reinardt Janse van Rensburg",2,100,137
218,"ITA","LAM",239,"Roberto Ferrari",6,155,136
219,"POL","CAN",188,"Maciej Bodnar",4,250,135
219,"RUS","KAT",986,"Sergey Chernetskiy",2,70,135
219,"DEN","CAN",378,"Brian Bach Vandborg",1,0,135
222,"BEL","OPQ",11,"Tom Boonen",26,2007,130
222,"NED","BLA",367,"Laurens ten Dam",6,305,130
222,"ITA","BAR",1303,"Enrico Battaglin",2,100,130
222,"FRA","FDJ",647,"Arnold Jeannesson",2,80,130
222,"FRA","EUC",588,"Cyril Gautier",1,20,130
222,"FRA","FDJ",312,"Yoann Offredo",8,0,130
228,"RUS","KAT",1150,"Alexander Porsev",2,100,128
229,"AUS","OGE",122,"Matthew Goss",14,831,126
229,"ITA","AST",79,"Francesco Gavazzi",6,275,126
229,"CRO","ADR",1020,"Radoslav Rogina",1,0,126
232,"AUS","OGE",1377,"Luke Durbridge",12,374,125
232,"ITA","ALM",420,"Manuel Belletti",6,265,125
232,"GER","BMC",773,"Dominik Nerz",2,130,125
232,"UKR","RLT",331,"Yaroslav Popovych",1,30,125
232,"AUS","OGE",693,"Brett Lancaster",1,0,125
232,"ITA","EUC",291,"Davide Malacarne",1,0,125
232,"BEL","CRE",810,"Baptiste Planckaert",1,0,125
232,"TUR","KTS",2735,"Mustafa Sayar",1,0,125
240,"RUS","KAT",369,"Yury Trofimov",1,60,124
241,"AUS","OGE",747,"Cameron Meyer",8,213,122
242,"SLO","EUS",2302,"Robert Vrecer",2,210,120
242,"POL","OPQ",604,"Michal Golas",4,192,120
242,"NED","VCD",1230,"Boy van Poppel",2,150,120
242,"ITA","IAM",412,"Marco Bandiera",1,20,120
242,"FRA","SOJ",116,"Julien El Fares",1,0,120
247,"RUS","KAT",641,"Vladimir Isaychev",1,40,118
248,"NED","BLA",928,"Jos van Emden",2,0,116
249,"BEL","RLT",89,"Maxime Monfort",6,270,115
249,"POL","TNE",270,"Bartosz Huzarski",2,215,115
249,"RUS","CEF",853,"Ivan Rovny",1,20,115
249,"FRA","EUC",2692,"Bryan Coquard",2,0,115
253,"ITA","OPQ",1385,"Matteo Trentin",2,60,110
253,"AUT","ARG",1350,"Georg Preidler",1,50,110
253,"FRA","ALM",658,"Blel Kadri",1,40,110
253,"ITA","BAR",1317,"Andrea Di Corrado",1,25,110
253,"ITA","AND",589,"Mattia Gavazzi",2,0,110
258,"LUX","AJW",1248,"Jempy Drucker",1,0,105
258,"AUS","GRS",2680,"Lachlan Morton",1,0,105
258,"NED","VCD",2697,"Danny van Poppel",1,0,105
261,"CRO","LAM",2616,"Kristijan Durasek",1,0,102
262,"CAN","OGE",164,"Svein Tuft",8,447,101
263,"NED","ARG",943,"Tom Veelers",6,295,100
263,"ITA","CAN",477,"Damiano Caruso",4,240,100
263,"LAT","KAT",886,"Gatis Smukulis",2,187,100
263,"ITA","AND",562,"Fabio Felline",2,170,100
263,"NED","VCD",41,"Johnny Hoogerland",6,145,100
263,"USA","ZZZ",843,"Fred Rodriguez",1,110,100
263,"IRL","CSS",1021,"Matthew Brammeier",2,100,100
263,"ITA","BAR",1405,"Sonny Colbrelli",2,70,100
263,"GER","KAT",1286,"Rüdiger Selig",2,70,100
263,"VEN","VCD",349,"Jose Rujano",4,60,100
263,"FRA","FDJ",121,"Anthony Geslin",2,60,100
263,"USA","GRS",897,"Peter Stetina",2,35,100
263,"LTU","OGE",375,"Tomas Vaitkus",1,35,100
263,"RUS","RVL",2343,"Ilnur Zakarin",1,2,100
263,"USA","OPT",2347,"Tom Zirbel",1,1,100
263,"CAN","CSS",1206,"Zachary Bell",1,0,100
263,"DEN","CUL",2756,"Magnus Cort Nielsen",1,0,100
263,"BEL","ARG",519,"Bert De Backer",1,0,100
263,"NED","CRE",625,"Reinier Honig",1,0,100
263,"LTU","MTN",138,"Ignatas Konovalovas",1,0,100
263,"UKR","KLS",677,"Denys Kostyuk",1,0,100
263,"FRA","LPM",2739,"Yannick Martinez",1,0,100
263,"KAZ","KTS",299,"Andrey Mizourov",1,0,100
263,"RSA","MTN",973,"Jay Robert Thomson",1,0,100
263,"FIN","FDJ",382,"Jussi Veikkanen",1,0,100
288,"ITA","MOV",472,"Eros Capecchi",6,260,97
289,"AUS","LTB",262,"Adam Hansen",1,6,96
290,"ITA","AJW",308,"Danilo Napolitano",2,100,95
290,"ITA","IAM",1145,"Matteo Pelucchi",1,40,95
290,"ERI","EUC",2658,"Natnael Berhane",1,0,95
293,"GER","BLA",956,"Robert Wagner",1,0,91
294,"FRA","FDJ",346,"Jérémy Roy",8,350,90
294,"ITA","AND",337,"Francesco Reda",2,245,90
294,"FRA","FDJ",169,"Benoît Vaugrenard",1,15,90
294,"ESP","EUS",2656,"Jon Aberasturi Izaga",1,0,90
298,"COL","AND",347,"Miguel Rubiano",8,425,85
298,"FRA","COF",1122,"Adrien Petit",2,80,85
298,"SUI","BMC",964,"Danilo Wyss",1,20,85
301,"ESP","KAT",385,"Angel Vicioso",1,20,84
302,"BEL","LTB",166,"Jurgen Van Den Broeck",12,665,82
303,"SUI","IAM",921,"Johann Tschopp",4,250,80
303,"FRA","VCD",78,"Romain Feillu",6,160,80
303,"GER","TNE",955,"Paul Voss",1,25,80
303,"IRL","SKT",2765,"Sam Bennett",1,0,80
303,"GER","BMC",59,"Marcus Burghardt",1,0,80
303,"FRA","FDJ",1372,"Kenny Elissonde",1,0,80
303,"ESP","COF",1112,"Egoitz Garcia",1,0,80
303,"USA","OPT",2730,"Ken Hanson",1,0,80
303,"ESP","CJR",372,"Amets Txurruka",1,0,80
312,"SLO","AST",58,"Janez Brajkovic",10,584,76
313,"BEL","VCD",520,"Thomas De Gendt",14,636,75
313,"NED","VCD",1242,"Pim Ligthart",2,70,75
313,"NED","ARG",513,"Roy Curvers",1,40,75
316,"NED","VCD",812,"Wout Poels",12,355,70
316,"FRA","FDJ",62,"Pierrick Fedrigo",6,320,70
316,"BEL","TSV",1210,"Laurens De Vreese",4,200,70
316,"FRA","FDJ",1085,"Laurent Pichon",4,170,70
316,"FRA","ALM",576,"John Gadret",6,160,70
316,"FRA","COF",816,"Stéphane Poulhiès",2,160,70
316,"BEL","VCD",447,"Kris Boeckmans",2,150,70
316,"ITA","AND",159,"Emanuele Sella",2,145,70
316,"NZL","GRS",1300,"Jack Bauer",4,140,70
316,"AUS","TST",997,"Rory Sutherland",1,65,70
316,"BEL","VCD",948,"Frederik Veuchelen",1,60,70
316,"BEL","TSV",1209,"Jelle Wallays",1,50,70
316,"SLO","VCD",189,"Grega Bole",6,40,70
316,"BEL","RLT",263,"Ben Hermans",2,40,70
316,"NED","VCD",2261,"Maurits Lammertink",1,40,70
316,"SUI","IAM",965,"Marcel Wyss",1,35,70
316,"ESP","EUK",2734,"Carlos Barbero Questa",1,0,70
316,"ESP","EUS",1114,"Garikoitz Bravo",1,0,70
316,"USA","BLS",2742,"Lawson Craddock",1,0,70
316,"SLO","RAR",2678,"Jan Polanc",1,0,70
316,"GER","LTB",357,"Marcel Sieberg",1,0,70
337,"RUS","KAT",271,"Mikhail Ignatiev",1,50,68
338,"ITA","SKY",1402,"Salvatore Puccio",1,10,66
339,"BEL","LTB",379,"Jelle Vanendert",10,560,60
339,"POL","VCD",725,"Tomasz Marczynski",8,406,60
339,"COL","COL",1144,"Fabio Duarte",8,380,60
339,"BEL","OPQ",223,"Dries Devenyns",4,145,60
339,"NED","GRS",680,"Michel Kreder",2,70,60
339,"FRA","BSE",1077,"Armindo Fonseca",1,50,60
339,"ESP","COF",737,"Luis Angel Mate",1,20,60
339,"DEN","TST",362,"Nicki Sørensen",1,20,60
339,"NED","OGE",307,"Jens Mouris",1,8,60
339,"FRA","ARG",1189,"Thomas Damuseau",1,0,60
339,"FRA","BSE",252,"Arnaud Gerard",1,0,60
339,"FRA","COF",991,"Romain Hardy",1,0,60
339,"AUS","OGE",1387,"Michael Hepburn",1,0,60
339,"FRA","SOJ",142,"Cyril Lemoine",1,0,60
339,"POL","CCC",739,"Bartlomiej Matysiak",1,0,60
339,"CAN","OGE",743,"Christian Meier",1,0,60
339,"SUI","IAM",2649,"Sebastien Reichenbach",1,0,60
339,"FRA","FDJ",157,"Anthony Roux",1,0,60
339,"ITA","CAN",858,"Cristiano Salerno",1,0,60
339,"NED","BLA",368,"Maarten Tjallingii",1,0,60
339,"NED","MMM",2749,"Wouter Wippert",1,0,60
339,"ITA","AND",2775,"Gianfranco Zilioli",1,0,60
361,"CAN","EUC",1135,"David Veilleux",2,100,58
362,"ITA","LAM",35,"Alessandro Petacchi",4,200,55
362,"NZL","RLT",1178,"Jesse Sergent",4,185,55
362,"GER","TNE",670,"Roger Kluge",2,104,55
362,"ESP","RLT",640,"Markel Irizar",1,20,55
362,"GER","ARG",2659,"Nikias Arndt",1,0,55
362,"FRA","BIG",851,"Stéphane Rossetto",1,0,55
368,"GBR","BMC",512,"Stephen Cummings",2,120,52
369,"BLR","ALM",133,"Yauheni Hutarovich",6,305,50
369,"KAZ","AST",1291,"Dmitriy Gruzdev",6,300,50
369,"ESP","MTN",793,"Sergio Pardilla",4,215,50
369,"RUS","KAT",1152,"Petr Ignatenko",2,140,50
369,"ESP","MOV",715,"Angel Madrazo",2,140,50
369,"RUS","LOK",2268,"Evgeny Shalunov",2,100,50
369,"GBR","GRS",146,"David Millar",2,80,50
369,"FRA","BIG",2319,"Steven Tronet",1,60,50
369,"GER","XYZ",1044,"Patrik Sinkewitz",1,50,50
369,"BEL","OPQ",274,"Iljo Keisse",1,25,50
369,"POR","RLT",784,"Nelson Oliveira",2,20,50
369,"ITA","BMC",150,"Manuel Quinziato",1,20,50
369,"ITA","CEF",406,"Filippo Baggio",1,0,50
369,"FRA","COF",1125,"Yoan Bagot",1,0,50
369,"ITA","BAR",2671,"Enrico Barbin",1,0,50
369,"FRA","ALM",448,"Guillaume Bonnafond",1,0,50
369,"ITA","AND",573,"Marco Frapporti",1,0,50
369,"NED","VCD",753,"Wouter Mol",1,0,50
369,"CRC","CSS",2762,"Gregory Juel Brenes Obando",1,0,50
369,"BEL","CRE",2643,"Stijn Steels",1,0,50
369,"BEL","BLS",2764,"Jasper Stuyven",1,0,50
369,"ITA","UNA",2761,"Marco Zamparella",1,0,50
369,"ITA","AND",2773,"Andrea Zordan",1,0,50
392,"ITA","SKY",201,"Dario Cataldo",8,387,48
392,"NED","VCD",1327,"Bert-Jan Lindeman",1,0,48
394,"ITA","AST",163,"Paolo Tiralongo",2,156,47
395,"ITA","TST",1185,"Manuele Boaro",2,48,45
395,"AUS","GRS",2326,"Steele Von Hoff",2,30,45
395,"BEL","CRE",942,"Maxime Vantomme",1,30,45
395,"NZL","RLT",344,"Hayden Roulston",1,5,45
395,"FRA","IAM",514,"Rémy Cusin",1,0,45
400,"SUI","RLT",336,"Grégory Rast",6,310,40
400,"GER","RLT",100,"Jens! Voigt",2,160,40
400,"CAN","ARG",1196,"Francois Parisien",1,100,40
400,"BUL","CJR",1018,"Danail Petrov",1,90,40
400,"ITA","CAN",1057,"Alessandro De Marchi",2,85,40
400,"FRA","IAM",268,"Sebastien Hinault",2,70,40
400,"DEN","GRS",827,"Alex Rasmussen",1,57,40
400,"ITA","AND",1061,"Omar Bertazzo",1,40,40
400,"ITA","TNE",1063,"Cesare Benedetti",1,15,40
400,"ITA","VIN",523,"Pierpaolo De Negri",1,0,40
400,"IRL","UHC",77,"Philip Deignan",1,0,40
400,"POL","CJR",1371,"Karol Domagalski",1,0,40
400,"SLO","TST",688,"Marko Kump",1,0,40
400,"FRA","ALM",2774,"Pierre Latour",1,0,40
400,"ESP","OFM",2732,"Eduard Prades",1,0,40
400,"ESP","EUS",1313,"Adrian Saez de Arregi",1,0,40
400,"FRA","COF",924,"Tristan Valentin",1,0,40
400,"BEL","TSV",2676,"Kenneth Vanbilsen",1,0,40
400,"ITA","AST",941,"Alessandro Vanotti",1,0,40
419,"RUS","KAT",683,"Timofey Kritskiy",1,0,38
420,"ITA","VIN",1254,"Danilo Di Luca",4,275,37
421,"ITA","AST",392,"Valerio Agnoli",1,50,36
422,"SLO","CAN",676,"Kristjan Koren",2,155,35
422,"SUI","BMC",673,"Martin Kohler",2,100,35
422,"COL","COL",1100,"Jarlinson Pantano",1,50,35
422,"ITA","LAM",492,"Davide Cimolai",1,0,35
422,"ITA","CAN",517,"Tiziano Dall\'Antonia",1,0,35
422,"GER","CAN",2660,"Michel Koch",1,0,35
428,"ESP","EUS",1304,"Mikel Astarloza",2,8,34
429,"NED","BLA",141,"Tom Leezer",1,0,31
430,"FRA","SOJ",884,"Julien Simon",8,375,30
430,"USA","GRS",174,"David Zabriskie",6,290,30
430,"USA","GRS",55,"Christian Vande Velde",4,261,30
430,"FRA","ALM",302,"Lloyd Mondory",6,250,30
430,"FRA","ALM",203,"Steve Chainel",2,130,30
430,"POR","RLT",290,"Tiago Machado",2,120,30
430,"ITA","AND",207,"Riccardo Chiarini",2,105,30
430,"BEL","OPQ",1173,"Julien Vermote",2,102,30
430,"CAN","CSS",1203,"Ryan Anderson",1,60,30
430,"NED","GRS",1397,"Raymond Kreder",1,50,30
430,"FRA","SOJ",646,"Fabrice Jeandesboz",1,40,30
430,"SLO","ADR",2254,"Matej Mugerli",1,40,30
430,"ESP","KAT",288,"Alberto Losada",1,35,30
430,"FRA","FDJ",1143,"Geoffrey Soupe",1,35,30
430,"NED","GRS",1255,"Thomas Dekker",2,20,30
430,"FRA","SOJ",988,"Maxime Mederel",1,20,30
430,"ESP","MOV",1164,"Enrique Sanz",1,20,30
430,"NZL","RLT",1351,"George Bennett",1,0,30
430,"FRA","FDJ",192,"David Boucher",1,0,30
430,"BEL","LTB",2763,"Stig Broeckx",1,0,30
430,"FRA","ALM",487,"Mikael Cherel",1,0,30
430,"USA","UHC",1200,"Lucas Euser",1,0,30
430,"EST","COF",2620,"Gert Joeaar",1,0,30
430,"FRA","ALM",298,"Sébastian Minard",1,0,30
430,"ITA","CEF",804,"Andrea Piechele",1,0,30
430,"SLO","SAK",165,"Tadej Valjavec",1,0,30
430,"BEL","LTB",2236,"Dennis Vanendert",1,0,30
430,"USA","OPT",2731,"Eric Young",1,0,30
458,"NED","BLA",111,"Stef Clement",2,100,26
459,"RUS","KAT",12,"Denis Menchov",6,300,25
459,"FRA","SOJ",235,"Jimmy Engoulvent",2,215,25
459,"COL","COL",230,"Leonardo Duque",2,210,25
459,"DEN","TST",1184,"Mads Christensen",4,200,25
459,"ITA","TST",919,"Matteo Tosatto",2,193,25
459,"LTU","OGE",1049,"Aidis Kruopis",2,100,25
459,"AUT","RLT",847,"Thomas Rohregger",1,50,25
459,"RUS","KAT",2666,"Anton Vorobyev",1,0,25
467,"RUS","KAT",1004,"Vladimir Gusev",4,225,24
