	Country 	UCI Team 	UCI Cat 	Rider 	Born 	Price 	Prev 	Score ↓ 	
307. 	ESP 	FOT 	WT 	Enrique Mata 		1 	0 	90 	[+]
308. 	BEL 	QST 	WT 	Maarten Wynants 	1982 	1 	0 	90 	[+]
309. 	ITA 	LIQ 	WT 	Fabio Sabatini 	1985 	4 	180 	85 	[+]
310. 	ITA 	AND 	PROF 	Alessandro Bertolini 	1971 	2 	40 	85 	[+]
311. 	FRA 	FDJ 	WT 	Sébastien Chavanel 	1981 	2 	30 	85 	[+]
312. 	FRA 	FDJ 	WT 	Thibaut Pinot 	1990 	1 	0 	85 	[+]
313. 	NED 	VAC 	PROF 	Wout Poels 	1987 	1 	0 	85 	[+]
314. 	GER 	SAX 	WT 	Dominic Klemme 	1986 	1 	0 	84 	[+]
315. 	AUS 	SKY 	WT 	Simon Gerrans 	1980 	16 	900 	80 	[+]
316. 	NED 	BMC 	PROF 	Karsten Kroon 	1976 	8 	590 	80 	[+]
317. 	FRA 	SAU 	PROF 	Jonathan Hivert 	1985 	4 	165 	80 	[+]
318. 	BEL 	LAN 	PROF 	Frédéric Amorison 	1978 	2 	120 	80 	[+]
319. 	KAZ 	AST 	WT 	Dmitriy Fofonov 	1976 	2 	100 	80 	[+]
320. 	FRA 	SAU 	PROF 	Jimmy Casper 	1978 	4 	40 	80 	[+]
321. 	NED 	VAC 	PROF 	Lieuwe Westra 	1982 	2 	40 	80 	[+]
322. 	ITA 	KAT 	WT 	Luca Mazzanti 	1974 	2 	20 	80 	[+]
323. 	POR 	RSH 	WT 	Sergio Paulinho 	1980 	2 	16 	80 	[+]
324. 	BEL 	QST 	WT 	Kevin De Weert 	1982 	2 	15 	80 	[+]
325. 	FRA 	COF 	PROF 	Damien Monier 	1982 	2 	10 	80 	[+]
326. 	NED 	LAN 	PROF 	Dirk Bellemakers 	1984 	1 	0 	80 	[+]
327. 	POR 	PRT 	CONT 	Andre Cardoso 	1984 	1 	0 	80 	[+]
328. 	FRA 	GCE 	WT 	Arnaud Coyot 	1980 	1 	0 	80 	[+]
329. 	NED 	RAB 	WT 	Steven Kruijswijk 	1987 	1 	0 	80 	[+]
330. 	ESP 	GCE 	WT 	David Lopez 	1981 	1 	0 	80 	[+]
331. 	DEN 	SAX 	WT 	Michael Mørkøv 	1985 	1 	0 	80 	[+]
332. 	NED 	VVE 	CONT 	Bram Schmitz 	1977 	1 	0 	80 	[+]
333. 	COL 	AND 	PROF 	Jose Serpa 	1979 	2 	135 	75 	[+]
334. 	AUS 	THR 	WT 	Mark Renshaw 	1982 	2 	91 	75 	[+]
335. 	FRA 	GCE 	WT 	Christophe Moreau 		2 	0 	75 	[+]
336. 	BEL 	OLO 	WT 	Staf Scheirlinckx 	1979 	1 	0 	75 	[+]
337. 	ESP 	AST 	WT 	Josep Jufre 	1975 	1 	0 	72 	[+]
338. 	ITA 	SKY 	WT 	Dario Cioni 		2 	2 	70 	[+]
339. 	ESP 	VMC 	CONT 	Andres Antuña 	1986 	1 	0 	70 	[+]
340. 	CAN 	CSM 	CONT 	Guillaume Boivin 	1989 	1 	0 	70 	[+]
341. 	ITA 	FOT 	WT 	Fabio Felline 	1990 	1 	0 	70 	[+]
342. 	KOR 	SCT 	CONT 	Hyo Suk Gong 	1986 	1 	0 	70 	[+]
343. 	BEL 	TSV 	PROF 	Grégory Joseph 		1 	0 	70 	[+]
344. 	UKR 	KAT 	WT 	Mikhaylo Khalilov 	1975 	1 	0 	70 	[+]
345. 	ITA 	LAM 	WT 	Adriano Malori 	1988 	1 	0 	70 	[+]
346. 	FRA 	AUB 	CONT 	Maxime Mederel 	1980 	1 	0 	70 	[+]
347. 	GER 	TSP 	CONT 	Dirk Müller 	1973 	1 	0 	70 	[+]
348. 	AUS 	MRM 	WT 	Luke Roberts 	1977 	1 	0 	70 	[+]
349. 	ITA 	CSF 	PROF 	Simone Stortoni 	1985 	1 	0 	70 	[+]
350. 	RUS 	KAT 	WT 	Serguei Ivanov 		12 	830 	65 	[+]
351. 	ITA 	LIQ 	WT 	Francesco Chicchi 	1980 	2 	20 	65 	[+]
352. 	ITA 	LAM 	WT 	Mirco Lorenzetto 		2 	20 	65 	[+]
353. 	CAN 	CTT 	PROF 	Dominique Rollin 	1982 	2 	100 	60 	[+]
354. 	FRA 	FDJ 	WT 	Matthieu Ladagnous 	1984 	2 	50 	60 	[+]
355. 	FRA 	RSH 	WT 	Geoffroy Lequatre 	1981 	2 	50 	60 	[+]
356. 	ITA 	KAT 	WT 	Danilo Napolitano 	1981 	2 	50 	60 	[+]
357. 	NED 	RAB 	WT 	Maarten Tjallingii 	1977 	2 	40 	60 	[+]
358. 	ESP 	FOT 	WT 	Jose Benitez 	1981 	1 	0 	60 	[+]
359. 	SUI 	BMC 	PROF 	Mathias Frank 	1986 	1 	0 	60 	[+]
360. 	UKR 	ISD 	PROF 	Dmytro Grabovskyy 	1985 	1 	0 	60 	[+]
361. 	CAN 	GRM 	WT 	Christian Meier 	1985 	1 	0 	60 	[+]
362. 	CHI 	XYZ 		Carlos Oyarzun 	1981 	1 	0 	60 	[+]
363. 	ESP 	XAC 	PROF 	Gonzalo Rabuñal 		1 	0 	60 	[+]
364. 	FRA 	BBO 	PROF 	Pierre Rolland 	1986 	1 	0 	60 	[+]
365. 	AUS 	UHC 	CONT 	Rory Sutherland 	1982 	1 	0 	60 	[+]
366. 	SUI 	CTT 	PROF 	Marcel Wyss 	1986 	1 	0 	60 	[+]
367. 	ITA 	LIQ 	WT 	Valerio Agnoli 	1985 	1 	0 	56 	[+]
368. 	FRA 	FDJ 	WT 	Anthony Roux 	1987 	4 	240 	55 	[+]
369. 	RUS 	KAT 	WT 	Alexandre Botcharov 		2 	45 	55 	[+]
370. 	POR 	FOT 	WT 	Manuel Cardoso 	1983 	1 	0 	55 	[+]
371. 	ITA 	LIQ 	WT 	Tiziano Dall'Antonia 	1983 	1 	0 	51 	[+]
372. 	NED 	RAB 	WT 	Stef Clement 	1982 	4 	220 	50 	[+]
373. 	BLR 	GCE 	WT 	Vasil Kiryienka 	1981 	2 	85 	50 	[+]
374. 	NED 	RAB 	WT 	Bram Tankink 	1978 	2 	80 	50 	[+]
375. 	FRA 	SAU 	PROF 	Jimmy Engoulvent 	1979 	2 	40 	50 	[+]
376. 	ITA 	QST 	WT 	Dario Cataldo 	1985 	2 	20 	50 	[+]
377. 	BEL 	TSV 	PROF 	Jerome Baugnies 	1987 	1 	0 	50 	[+]
378. 	USA 	BMC 	PROF 	Brent Bookwalter 	1984 	1 	0 	50 	[+]
379. 	USA 	RSH 	WT 	Matthew Busche 	1985 	1 	0 	50 	[+]
380. 	ITA 	FOT 	WT 	Giampaolo Cheula 	1979 	1 	0 	50 	[+]
381. 	USA 	GRM 	WT 	Caleb Fairly 	1987 	1 	0 	50 	[+]
382. 	FRA 	COF 	PROF 	Julien Fouchard 	1986 	1 	0 	50 	[+]
383. 	COL 	CEP 	CONT 	Luis Laverde 	1979 	1 	0 	50 	[+]
384. 	FRA 	SAU 	PROF 	Guillaume Levarlet 	1985 	1 	0 	50 	[+]
385. 	FRA 	SAU 	PROF 	Laurent Mangèl 	1981 	1 	0 	50 	[+]
386. 	AUS 	SAI 	CONT 	Michael Matthews 	1990 	1 	0 	50 	[+]
387. 	BEL 	COF 	PROF 	Nico Sijmens 	1978 	1 	0 	50 	[+]
388. 	ESP 	FOT 	WT 	Rafael Valls 	1987 	1 	0 	50 	[+]
389. 	NED 	WIL 	CONT 	Stefan van Dijk 	1976 	1 	0 	50 	[+]
390. 	GER 	VBG 	PROF 	René Weissinger 	1978 	1 	0 	50 	[+]
391. 	BEL 	COF 	PROF 	Romain Zingle 	1987 	1 	0 	50 	[+]
392. 	KAZ 	LAM 	WT 	Andrey Kashechkin 	1980 	1 	0 	47 	[+]
393. 	GER 	APP 	CONT 	Eric Baumann 	1980 	2 	125 	45 	[+]
394. 	BEL 	RAB 	WT 	Nick Nuyens 	1980 	10 	300 	40 	[+]
395. 	ESP 	AST 	WT 	Daniel Navarro 	1983 	2 	127 	40 	[+]
396. 	NED 	RAB 	WT 	Joost Posthuma 	1981 	2 	125 	40 	[+]
397. 	ITA 	QST 	WT 	Davide Malacarne 	1987 	2 	120 	40 	[+]
398. 	FRA 	BBO 	PROF 	Alexandre Pichot 	1983 	2 	90 	40 	[+]
399. 	RUS 	KAT 	WT 	Mikhail Ignatiev 	1985 	2 	85 	40 	[+]
400. 	POL 	MRZ 	CONT 	Marek Rutkiewicz 	1981 	2 	50 	40 	[+]
401. 	RUS 	KAT 	WT 	Nikolai Trussov 	1985 	2 	40 	40 	[+]
402. 	BEL 	RSH 	WT 	Ben Hermans 	1986 	2 	30 	40 	[+]
403. 	GER 	SKS 	PROF 	Simon Geschke 	1986 	2 	10 	40 	[+]
404. 	SUI 	CMO 	PROF 	Laurent Beuret 	1986 	1 	0 	40 	[+]
405. 	AUS 	GRM 	WT 	Jack Bobridge 	1989 	1 	0 	40 	[+]
406. 	ITA 	CSF 	PROF 	Gianluca Brambilla 	1987 	1 	0 	40 	[+]
407. 	ITA 	ISD 	PROF 	Diego Caccia 	1981 	1 	0 	40 	[+]
408. 	ITA 	FOT 	WT 	Eros Capecchi 	1986 	1 	0 	40 	[+]
409. 	RUS 	ALM 	WT 	Alexander Efimkin 	1981 	1 	0 	40 	[+]
410. 	ARG 	SAX 	WT 	Lucas Haedo 	1983 	1 	0 	40 	[+]
411. 	AUS 	CTT 	PROF 	Brett Lancaster 	1979 	1 	0 	40 	[+]
412. 	NED 	VAC 	PROF 	Wouter Mol 	1982 	1 	0 	40 	[+]
413. 	POR 	BSP 	CONT 	Sergio Ribeiro 	1980 	1 	0 	40 	[+]
414. 	ITA 	ISD 	PROF 	Carlo Scognamiglio 	1983 	1 	0 	40 	[+]
415. 	BEL 	TSV 	PROF 	Michael Van Staeyen 	1988 	1 	0 	40 	[+]
416. 	ESP 	RAB 	WT 	Juan Manuel Garate 	1976 	2 	100 	35 	[+]
417. 	ESP 	EUS 	WT 	Pablo Urtasun 	1980 	2 	10 	35 	[+]
418. 	FRA 	SAU 	PROF 	Jérémie Galland 	1983 	1 	0 	35 	[+]
419. 	ESP 	FOT 	WT 	Iban Mayoz 	1981 	1 	0 	35 	[+]
420. 	ESP 	FOT 	WT 	Aitor Perez 	1977 	1 	0 	35 	[+]
421. 	ITA 	LAM 	WT 	Daniele Pietropolli 	1980 	2 	4 	32 	[+]
422. 	ESP 	OLO 	WT 	Daniel Moreno 	1981 	6 	315 	30 	[+]
423. 	ESP 	EUS 	WT 	Aitor Galdos 	1979 	4 	175 	30 	[+]
424. 	FRA 	FDJ 	WT 	Jérémy Roy 	1983 	2 	60 	30 	[+]
425. 	AUT 	MRM 	WT 	Peter Wrolich 		2 	60 	30 	[+]
426. 	BEL 	OLO 	WT 	Jan Bakelants 	1986 	2 	30 	30 	[+]
427. 	RUS 	KAT 	WT 	Artem Ovechkin 	1986 	2 	30 	30 	[+]
428. 	AUS 	SAX 	WT 	Baden Cooke 	1978 	2 	10 	30 	[+]
429. 	SUI 	LIQ 	WT 	Oliver Zaugg 	1981 	2 	10 	30 	[+]
430. 	ITA 	DER 	PROF 	Riccardo Chiarini 	1984 	2 	4 	30 	[+]
431. 	BEL 	OLO 	WT 	Kenny Dehaes 	1984 	2 	0 	30 	[+]
432. 	ARG 	JSH 	CONT 	Alejandro Alberto Borrajo 	1980 	1 	0 	30 	[+]
433. 	RUS 	XYZ 		Sergey Chernetskiy 	1990 	1 	0 	30 	[+]
434. 	BEL 	LAN 	PROF 	Davy Commeyne 	1980 	1 	0 	30 	[+]
435. 	AUT 	CTT 	PROF 	Stefan Denifl 	1987 	1 	0 	30 	[+]
436. 	FRA 	BSC 	CONT 	Romain Hardy 	1988 	1 	0 	30 	[+]
437. 	LTU 	PCO 	CONT 	Aidis Kruopis 	1986 	1 	0 	30 	[+]
438. 	FRA 	SAU 	PROF 	Romain Matheou 	1988 	1 	0 	30 	[+]
439. 	AUS 	DPC 	CONT 	Peter McDonald 	1978 	1 	0 	30 	[+]
440. 	BEL 	TSV 	PROF 	Tim Mertens 	1986 	1 	0 	30 	[+]
441. 	CRO 	ASA 	PROF 	Vladimir Miholjevic 	1974 	1 	0 	30 	[+]
442. 	DEN 	VAC 	PROF 	Martin Mortensen 	1984 	1 	0 	30 	[+]
443. 	ESP 	CMO 	PROF 	Sergio Pardilla 	1984 	1 	0 	30 	[+]
444. 	FRA 	SAU 	PROF 	Julien Simon 	1985 	1 	0 	30 	[+]
445. 	NED 	GRM 	WT 	Martijn Maaskant 	1983 	6 	310 	25 	[+]
446. 	BEL 	COF 	PROF 	Kevyn Ista 	1984 	4 	200 	25 	[+]
447. 	GER 	CTT 	PROF 	Martin Reimer 	1987 	4 	180 	25 	[+]
448. 	POL 	ISD 	PROF 	Bartosz Huzarski 	1980 	2 	40 	25 	[+]
449. 	ESP 	FOT 	WT 	Arkaitz Duran 	1986 	1 	0 	25 	[+]
450. 	ITA 	CSF 	PROF 	Marco Frapporti 	1985 	1 	0 	25 	[+]
451. 	FRA 	COF 	PROF 	Tony Gallopin 	1988 	1 	0 	25 	[+]
452. 	ESP 	RSH 	WT 	Markel Irizar 	1980 	1 	0 	25 	[+]
453. 	ESP 	EUS 	WT 	Gorka Izagirre 	1987 	1 	0 	25 	[+]
454. 	SLO 	ADR 	CONT 	Marko Kump 	1988 	1 	0 	25 	[+]
455. 	MAS 	GGA 	CONT 	Anuar Manan 	1986 	1 	0 	25 	[+]
456. 	JPN 	AIS 	CONT 	Taiji Nishitani 	1981 	1 	0 	25 	[+]
457. 	POL 	LAM 	WT 	Marcin Sapa 	1976 	1 	0 	25 	[+]
458. 	AUS 	DPC 	CONT 	Stuart Shaw 	1977 	1 	0 	25 	[+]
459. 	FRA 	EUS 	WT 	Romain Sicard 	1988 	1 	0 	25 	[+]
460. 	RSA 	VAU 	CONT 	Jay Robert Thomson 	1986 	1 	0 	25 	[+]
461. 	ITA 	LAM 	WT 	Manuele Mori 	1980 	2 	5 	22 	[+]
462. 	ITA 	GCE 	WT 	Marzio Bruseghin 	1974 	4 	220 	20 	[+]
463. 	GBR 	CTT 	PROF 	Jeremy Hunt 	1974 	4 	180 	20 	[+]
464. 	COL 	GCE 	WT 	Juan Mauricio Soler 		2 	105 	20 	[+]
465. 	ESP 	EUS 	WT 	Juan Jose Oroz 	1980 	2 	40 	20 	[+]
466. 	GER 	THR 	WT 	Patrick Gretsch 	1987 	2 	20 	20 	[+]
467. 	UKR 	ISD 	PROF 	Ruslan Pidgornyy 	1977 	2 	2 	20 	[+]
468. 	ESP 	ALM 	WT 	Jose Luis Arrieta 		1 	0 	20 	[+]
469. 	GBR 	SKY 	WT 	Stephen Cummings 	1981 	1 	0 	20 	[+]
470. 	RUS 	KAT 	WT 	Serguei Klimov 	1980 	1 	0 	20 	[+]
471. 	POL 	LIQ 	WT 	Maciej Paterski 	1986 	1 	0 	20 	[+]
472. 	ESP 	THR 	WT 	Vicente Reynes 	1981 	1 	0 	20 	[+]
473. 	RUS 	KAT 	WT 	Egor Silin 	1988 	1 	0 	20 	[+]
474. 	GER 	QST 	WT 	Andreas Stauff 	1987 	1 	0 	20 	[+]
475. 	DEN 	THR 	WT 	Lars Ytting Bak 	1980 	8 	427 	16 	[+]
476. 	BLR 	THR 	WT 	Kanstantsin Siutsou 	1982 	4 	224 	16 	[+]
477. 	FRA 	ALM 	WT 	Hubert Dupont 	1980 	2 	30 	15 	[+]
478. 	ITA 	SKY 	WT 	Morris Possoni 	1984 	2 	24 	15 	[+]
479. 	ITA 	FOT 	WT 	Ermanno Capelli 	1985 	2 	20 	15 	[+]
480. 	BEL 	ALM 	WT 	Kristof Goddaert 	1986 	2 	10 	15 	[+]
481. 	BEL 	LAN 	PROF 	Steven Caethoven 	1981 	1 	0 	15 	[+]
482. 	ITA 	DER 	PROF 	Damiano Caruso 	1987 	1 	0 	15 	[+]
483. 	ESP 	FOT 	WT 	Felix Celis 	1982 	1 	0 	15 	[+]
484. 	ITA 	ASA 	PROF 	Paolo Ciavatta 	1984 	1 	0 	15 	[+]
485. 	AUS 	SKS 	PROF 	Mitchell Docker 	1986 	1 	0 	15 	[+]
486. 	BEL 	QST 	WT 	Kevin Hulsmans 	1978 	1 	0 	15 	[+]
487. 	BEL 	TSV 	PROF 	Pieter Jacobs 	1986 	1 	0 	15 	[+]
488. 	ITA 	MIE 	CONT 	Pasquale Muto 	1980 	1 	0 	15 	[+]
489. 	BEL 	LAN 	PROF 	Baptiste Planckaert 	1988 	1 	0 	15 	[+]
490. 	ITA 	ASA 	PROF 	Alessandro Proni 	1982 	1 	0 	15 	[+]
491. 	RUS 	KAT 	WT 	Eduard Vorganov 	1982 	1 	0 	15 	[+]
492. 	IRI 	IAU 	CONT 	Amir Zargari 	1980 	1 	0 	15 	[+]
493. 	ITA 	LIQ 	WT 	Manuel Quinziato 	1979 	4 	285 	10 	[+]
494. 	BEL 	LIQ 	WT 	Frederik Willems 	1979 	4 	244 	10 	[+]
495. 	FRA 	OLO 	WT 	Mickael Delage 	1985 	4 	180 	10 	[+]
496. 	ESP 	CAJ 	CONT 	Jose Herrada 	1985 	2 	120 	10 	[+]
497. 	CAN 	SKY 	WT 	Michael Barry 	1975 	2 	36 	10 	[+]
498. 	FRA 	FDJ 	WT 	Rémi Di Gregorio 	1985 	2 	20 	10 	[+]
499. 	ESP 	ACA 	PROF 	Angel Vicioso 	1977 	2 	10 	10 	[+]
500. 	ESP 	RSH 	WT 	Jose Rubiera 		2 	7 	10 	[+]
501. 	GER 	OLO 	WT 	Sebastian Lang 		2 	5 	10 	[+]
502. 	BEL 	OLO 	WT 	Mario Aerts 		1 	0 	10 	[+]
503. 	ITA 	CSF 	PROF 	Federico Canuti 	1985 	1 	0 	10 	[+]
504. 	FRA 	FDJ 	WT 	Pierre Cazaux 	1984 	1 	0 	10 	[+]
505. 	TUN 	ASA 	PROF 	Rafaa Chtioui 	1986 	1 	0 	10 	[+]
506. 	ESP 	VMC 	CONT 	Oscar Grau 	1979 	1 	0 	10 	[+]
507. 	FRA 	ALM 	WT 	Blel Kadri 	1986 	1 	0 	10 	[+]
508. 	POL 	CCC 	PROF 	Tomasz Marczynski 	1984 	1 	0 	10 	[+]
509. 	BEL 	LAN 	PROF 	Kevin Neirynck 	1982 	1 	0 	10 	[+]
510. 	FRA 	GCE 	WT 	Mathieu Perget 	1984 	1 	0 	10 	[+]
511. 	ESP 	ACA 	PROF 	Javier Ramirez 	1978 	1 	0 	10 	[+]
512. 	ITA 	LAM 	WT 	Daniele Righi 	1976 	1 	0 	10 	[+]
513. 	AUT 	APP 	CONT 	Daniel Schorn 	1988 	1 	0 	10 	[+]
514. 	USA 	VAU 	CONT 	Phil Zajicek 	1979 	1 	0 	10 	[+]
515. 	ESP 	CTT 	PROF 	Xavier Florencio 	1979 	2 	100 	7 	[+]
516. 	USA 	THR 	WT 	Craig Lewis 	1985 	2 	8 	7 	[+]
517. 	ESP 	CTT 	PROF 	Iñigo Cuesta 	1969 	1 	0 	7 	[+]
518. 	ITA 	LIQ 	WT 	Davide Cimolai 	1989 	1 	0 	5 	[+]
519. 	FRA 	BBO 	PROF 	Mathieu Claude 	1983 	1 	0 	5 	[+]
520. 	ITA 	LIQ 	WT 	Alessandro Vanotti 	1980 	1 	0 	5 	[+]
521. 	AUS 	SAX 	WT 	Stuart O'Grady 	1973 	2 	0 	4 	[+]
522. 	ESP 	KAT 	WT 	Joan Horrach 	1974 	1 	0 	4 	[+]
523. 	ITA 	AST 	WT 	Paolo Tiralongo 	1977 	4 	295 	2 	[+]
524. 	ESP 	GCE 	WT 	Alejandro Valverde 	1980 	32 	2408 	0 	[+]
525. 	ITA 	LIQ 	WT 	Franco Pellizotti 	1978 	18 	1044 	0 	[+]
526. 	ESP 	GCE 	WT 	Juan Jose Cobo 	1981 	8 	430 	0 	[+]
527. 	ITA 	ALM 	WT 	Rinaldo Nocentini 	1977 	8 	425 	0 	[+]
528. 	BEL 	QST 	WT 	Kevin Seeldraeyers 	1986 	6 	350 	0 	[+]
529. 	USA 	GRM 	WT 	Christian Vande Velde 	1976 	10 	335 	0 	[+]
530. 	IRL 	CTT 	PROF 	Philip Deignan 	1983 	6 	330 	0 	[+]
531. 	SLO 	ALM 	WT 	Tadej Valjavec 	1977 	4 	330 	0 	[+]
532. 	GER 	CTT 	PROF 	Andreas Klier 	1976 	6 	320 	0 	[+]
533. 	BEL 	GRM 	WT 	Johan Vansummeren 	1981 	4 	285 	0 	[+]
534. 	FRA 	SAU 	PROF 	Cyril Lemoine 	1983 	4 	255 	0 	[+]
535. 	ESP 	AST 	WT 	David De La Fuente 	1981 	4 	250 	0 	[+]
536. 	BEL 	QST 	WT 	Kevin Van Impe 	1981 	4 	240 	0 	[+]
537. 	NOR 	SKY 	WT 	Kurt Asle Arvesen 		4 	227 	0 	[+]
538. 	FRA 	ALM 	WT 	David Le Lay 	1979 	6 	185 	0 	[+]
539. 	ITA 	ASA 	PROF 	Francesco Masciarelli 	1986 	4 	175 	0 	[+]
540. 	LUX 	KAT 	WT 	Kim Kirchen 		14 	162 	0 	[+]
541. 	ITA 	SKY 	WT 	Davide Vigano 	1984 	4 	160 	0 	[+]
542. 	USA 	GRM 	WT 	Danny Pate 	1979 	2 	155 	0 	[+]
543. 	DEN 	FOT 	WT 	Martin Pedersen 	1983 	2 	150 	0 	[+]
544. 	SWE 	GRM 	WT 	Fredrik Kessiakoff 	1980 	4 	140 	0 	[+]
545. 	UKR 	RSH 	WT 	Yaroslav Popovych 	1980 	2 	132 	0 	[+]
546. 	RUS 	BBO 	PROF 	Yury Trofimov 	1984 	2 	130 	0 	[+]
547. 	FRA 	VAC 	PROF 	Brice Feillu 	1985 	4 	125 	0 	[+]
548. 	NED 	OLO 	WT 	Gerben Löwik 		2 	120 	0 	[+]
549. 	FRA 	COF 	PROF 	Julien El Fares 	1985 	4 	118 	0 	[+]
550. 	ESP 	ACA 	PROF 	Manuel Vazquez 		2 	110 	0 	[+]
551. 	GER 	LKT 	CONT 	Mathias Belka 		2 	100 	0 	[+]
552. 	FIN 	SKY 	WT 	Kjell Carlstrom 		2 	100 	0 	[+]
553. 	ESP 	XAC 	PROF 	Gustavo Cesar 	1980 	2 	100 	0 	[+]
554. 	FRA 	ALM 	WT 	Dimitri Champion 	1983 	2 	100 	0 	[+]
555. 	NED 	RAB 	WT 	Laurens ten Dam 	1980 	2 	90 	0 	[+]
556. 	AUS 	SKY 	WT 	Chris Sutton 	1984 	6 	80 	0 	[+]
557. 	USA 	RRC 	CONT 	Antonio Cruz 		2 	80 	0 	[+]
558. 	ESP 	XAC 	PROF 	Alberto Fernandez 		2 	80 	0 	[+]
559. 	POL 	MRZ 	CONT 	Piotr Osinski 		2 	80 	0 	[+]
560. 	NED 	SKS 	PROF 	Piet Rooijakkers 		2 	70 	0 	[+]
561. 	AUT 	FOT 	WT 	Matthias Brändle 	1989 	2 	60 	0 	[+]
562. 	ESP 	ACA 	PROF 	Jose Angel Gomez 		2 	60 	0 	[+]
563. 	FRA 	COF 	PROF 	Christophe Kern 	1981 	2 	60 	0 	[+]
564. 	ITA 	LAM 	WT 	Marco Marzano 	1980 	2 	60 	0 	[+]
565. 	ITA 	QST 	WT 	Francesco Reda 	1982 	2 	60 	0 	[+]
566. 	GER 	MRM 	WT 	Dominik Roels 		2 	55 	0 	[+]
567. 	FRA 	FDJ 	WT 	Arnaud Gerard 	1984 	2 	50 	0 	[+]
568. 	ESP 	EUS 	WT 	Aitor Hernandez 	1982 	2 	50 	0 	[+]
569. 	FRA 	BBO 	PROF 	Laurent Lefevre 		2 	50 	0 	[+]
570. 	BEL 	SKY 	WT 	Serge Pauwels 	1983 	2 	50 	0 	[+]
571. 	ESP 	EUS 	WT 	Amets Txurruka 	1982 	2 	50 	0 	[+]
572. 	NED 	VVE 	CONT 	Bart van Haaren 	1984 	2 	50 	0 	[+]
573. 	BEL 	OLO 	WT 	Jelle Vanendert 	1985 	2 	50 	0 	[+]
574. 	FRA 	COF 	PROF 	Stéphane Augé 		2 	40 	0 	[+]
575. 	ESP 	PRT 	CONT 	David Blanco 	1975 	2 	40 	0 	[+]
576. 	FRA 	LAN 	PROF 	David Boucher 	1980 	2 	40 	0 	[+]
577. 	FRA 	BSC 	CONT 	Sébastian Duret 	1980 	2 	40 	0 	[+]
578. 	KAZ 	AST 	WT 	Alexandr Dyachenko 	1983 	2 	40 	0 	[+]
579. 	ESP 	GCE 	WT 	Luis Pasamontes 	1979 	2 	40 	0 	[+]
580. 	ITA 	CSF 	PROF 	Marcello Pavarin 	1986 	2 	40 	0 	[+]
581. 	AUT 	RAD 	CONT 	Rupert Probst 		2 	40 	0 	[+]
582. 	GER 	MRM 	WT 	Björn Schröder 		2 	40 	0 	[+]
583. 	BEL 	MRM 	WT 	Roy Sentjens 		2 	40 	0 	[+]
584. 	FRA 	BBO 	PROF 	Mathieu Sprick 	1981 	2 	40 	0 	[+]
585. 	RUS 	KAT 	WT 	Pavel Brutt 	1982 	2 	35 	0 	[+]
586. 	BEL 	OLO 	WT 	Francis De Greef 	1985 	2 	35 	0 	[+]
587. 	GER 	MRM 	WT 	Johannes Fröhlinger 	1985 	2 	35 	0 	[+]
588. 	FRA 	COF 	PROF 	Jean-Eudes Demaret 	1984 	2 	30 	0 	[+]
589. 	SUI 	VBG 	PROF 	Andreas Dietziker 	1982 	2 	30 	0 	[+]
590. 	GER 	TRS 	CONT 	Stefan Ganser 		2 	30 	0 	[+]
591. 	ESP 	AST 	WT 	Jesus Hernandez 	1981 	2 	30 	0 	[+]
592. 	ESP 	EUS 	WT 	Gorka Verdugo 	1978 	2 	30 	0 	[+]
593. 	USA 	GRM 	WT 	Timothy Duggan 	1982 	2 	25 	0 	[+]
594. 	UKR 	RWD 	CONT 	Vladimir Duma 		2 	25 	0 	[+]
595. 	RUS 	ALM 	WT 	Vladimir Efimkin 	1981 	2 	25 	0 	[+]
596. 	FRA 	ALM 	WT 	Ludovic Turpin 	1975 	2 	25 	0 	[+]
597. 	SUI 	VBG 	PROF 	Silvere Ackerman 		2 	20 	0 	[+]
598. 	GER 	MRM 	WT 	Markus Fothen 	1981 	2 	20 	0 	[+]
599. 	GBR 	SKY 	WT 	Chris Froome 	1985 	2 	20 	0 	[+]
600. 	ESP 	EUS 	WT 	Iñaki Isasi 		2 	20 	0 	[+]
601. 	GBR 	CTT 	PROF 	Daniel Lloyd 	1980 	2 	20 	0 	[+]
602. 	ESP 	XAC 	PROF 	Francisco Pacheco 	1982 	2 	20 	0 	[+]
603. 	ESP 	GCE 	WT 	Francisco Perez 	1978 	2 	20 	0 	[+]
604. 	RUS 	KTA 	CONT 	Evgueni Popov 		2 	20 	0 	[+]
605. 	SUI 	FOT 	WT 	David Vitoria 		2 	20 	0 	[+]
606. 	ITA 	QST 	WT 	Mauro Facci 		2 	10 	0 	[+]
607. 	GER 	APP 	CONT 	Alexander Gottfried 	1985 	2 	10 	0 	[+]
608. 	FRA 	SAU 	PROF 	Sébastien Joly 		2 	10 	0 	[+]
609. 	GER 	PSK 	CONT 	André Schulze 	1974 	2 	10 	0 	[+]
610. 	ITA 	LAM 	WT 	Gilberto Simoni 		2 	10 	0 	[+]
611. 	ITA 	AND 	PROF 	Luca Solari 	1979 	2 	10 	0 	[+]
612. 	BEL 	WIL 	CONT 	James Vanlandschoot 	1978 	2 	10 	0 	[+]
613. 	ITA 	QST 	WT 	Marco Velo 		2 	10 	0 	[+]
614. 	ESP 	GCE 	WT 	Alberto Losada 	1982 	2 	5 	0 	[+]
615. 	ESP 	GCE 	WT 	Xabier Zandio 	1977 	2 	5 	0 	[+]
