"Rank","Country","UCI Team","Rider ID","Rider Name","Price","Score 2011","Score 2012"
82,"NED","DLT",1498,"Laura van der Kamp",1,0,265
83,"RUS","RUS",1836,"Natalia Boyarskaya",6,751,260
83,"ESP","BPD",1465,"Anna Sanchis Chafer",1,0,260
85,"USA","EXG",1543,"Kristin McGrath",2,140,250
86,"NOR","HPU",1641,"Emilie Moberg",2,175,245
87,"AUS","GEW",1601,"Amanda Spratt",4,499,240
87,"BEL","VLL",1934,"Maaike Polspoel",2,200,240
87,"AUT","FUT",1576,"Andrea Graus",2,170,240
90,"USA","EXG",1546,"Theresa Cliff-Ryan",4,385,230
90,"FRA","FUT",1582,"Edwige Pitel",2,260,230
90,"NZL","VDK",1919,"Emily Collins",1,110,230
90,"NED","SKI",1846,"Janneke Kanis",1,65,230
90,"BEL","VLL",1931,"Kelly Druyts",1,6,230
90,"AUS","FHT",2267,"Gracie Elvin",1,0,230
96,"FRA","HPU",1638,"Christel Ferrier-Bruneau",6,685,220
96,"AUS","AIS",1959,"Taryn Heather",1,140,220
96,"GBR","LNL",1702,"Lucy Martin",1,0,220
99,"USA","OPK",1793,"Jade Wilcoxson",1,0,210
100,"USA","TIB",1894,"Lauren Hall",1,25,207
101,"NED","DLT",1502,"Nina Kessler",1,0,205
102,"BEL","LBL",1671,"Kaat Hannes",1,70,200
102,"ITA","FHT",1568,"Luisa Tamanini",1,0,200
104,"USA","TIB",1889,"Amanda Miller",4,0,192
105,"NED","SKI",1851,"Suzanne de Goede",2,190,188
106,"USA","EXG",1545,"Tayler Wiles",1,0,185
107,"SWE","LNL",1710,"Isabelle Söderberg",4,315,180
107,"AUS","SLU",1870,"Lauren Rowney",1,0,180
107,"RSA","LBL",1679,"Cherise Taylor",1,0,180
110,"GBR","FHT",1564,"Nicole Cooke",20,1080,175
110,"GBR","XYZ",2031,"Julia Shaw",1,120,175
112,"NED","SLT",1867,"Vera Koedooder",2,183,174
113,"GER","SLU",1875,"Lisa Brennauer",2,49,170
114,"POL","ABD",2156,"Paulina Brzezna",2,180,165
115,"SWE","SLU",1878,"Emilia Fahlin",4,468,163
116,"THA","XYZ",2178,"Jutatip Maneephan",1,80,160
116,"FRA","FUT",1590,"Sandrine Bideau",1,0,160
118,"RUS","BPK",1489,"Julia Martisova",4,607,150
118,"SLO","DPZ",1527,"Polona Batagelj",4,460,150
118,"ITA","MCG",1723,"Susanna Zorzi",1,42,150
118,"NED","WIM",1945,"Kim de Baat",1,0,150
122,"ITA","MIC",1743,"Valentina Scandolara",4,405,140
122,"RUS","BPK",1490,"Oxana Kozonchuk",1,80,140
122,"NED","RBW",1817,"Roxane Knetemann",1,58,140
122,"RUS","XYZ",2266,"Anastasiya Chulkova",1,0,140
122,"DEN","XYZ",2328,"Cathrine Grage",1,0,140
122,"UKR","PCW",1803,"Eivgenia Vysotska",1,0,140
128,"NOR","XYZ",2331,"Cecilie Gotaas Johnsen",1,0,138
129,"AUS","BPD",1475,"Joanne Hogan",1,60,135
129,"USA","FCL",1560,"Flavia Oliveira",1,60,135
129,"AUS","FUT",1575,"Carlee Taylor",1,50,135
129,"RUS","RUS",1834,"Irina Molicheva",1,32,135
133,"GER","NXX",1781,"Martina Zwick",2,180,130
133,"NED","KLT",1657,"Petra Dijkman",1,34,130
133,"BEL","VLL",1930,"Jolien D\'hoore",1,6,130
136,"CAN","TIB",3316,"Tara Whitten",4,395,126
137,"FIN","XYZ",2007,"Pia Sundstedt",2,230,125
137,"NED","RBW",1818,"Thalita de Jong",2,105,125
137,"BEL","VLL",1926,"Else Belmans",1,0,125
137,"FRA","BRE",2309,"Coralie Demay",1,0,125
137,"CZE","XYZ",2351,"Martina Sablikova",1,0,125
142,"NZL","TIB",1888,"Joanne Kiesanowski",1,120,120
143,"LTU","VAI",1916,"Rasa Leleivyte",14,1415,115
144,"FIN","XYZ",2006,"Lotta Henttala (Lepistö)",1,0,114
145,"CAN","OPK",1787,"Denise Ramsden",2,208,110
145,"CHN","GPC",1625,"Xin Liu",1,0,110
147,"AUS","NXX",1769,"Belinda Goss",4,470,100
147,"VEN","XYZ",2205,"Angie Gonzales Garcia",4,400,100
147,"SUI","EXG",1533,"Pascale Schnider",4,330,100
147,"FRA","FUT",1588,"Marion Rousse",2,135,100
147,"AUS","GEW",1602,"Jessie Maclean",2,90,100
147,"JPN","XYZ",2073,"Mayuko Hagiwara",1,80,100
147,"SUI","FHT",1574,"Jennifer Hohl",1,20,100
147,"RUS","FHT",1573,"Yulia Blindyuk",1,0,100
147,"ITA","FHT",1569,"Maria Confalonieri",1,0,100
147,"IRL","NOW",1749,"Olivia Dillon",1,0,100
147,"NOR","XYZ",2300,"Hildegunn Hovdenak",1,0,100
147,"GER","NXX",1780,"Marlen Jöhrend",1,0,100
147,"KOR","XYZ",2279,"Reum Na Ah",1,0,100
147,"FIN","XYZ",2297,"Anne Palm",1,0,100
147,"LTU","XYZ",2079,"Vilija Sereikaite",1,0,100
147,"NZL","XYZ",2251,"Reta Trotman",1,0,100
163,"NOR","XYZ",2333,"Thrude Natholmen",1,0,96
164,"FRA","FUT",1580,"Amelie Rivat",1,30,95
164,"CZE","MIC",1736,"Martina Ruzickova",1,0,95
166,"USA","XYZ",2196,"Laura Van Gilder",1,90,90
166,"RSA","LBL",1680,"Joanna Van de Winkel",1,50,90
166,"AUS","GEW",1600,"Alexis Rhodes",2,0,90
166,"POL","XYZ",2308,"Katarzyna Pawlowska",1,0,90
170,"RUS","RUS",1838,"Svetlana Stolbova",10,963,85
171,"NED","LNL",1708,"Marieke van Wanroij",2,125,80
171,"GBR","SLU",1872,"Katie Colclough",1,78,80
171,"FRA","BCF",1430,"Alexia Muffat",1,70,80
171,"USA","EXG",1535,"Andrea Dvorak",1,45,80
171,"AUS","XYZ",2252,"Miranda Griffiths",1,0,80
171,"GUM","XYZ",2291,"Lenore Pipes",1,0,80
171,"SUI","XYZ",2341,"Jutta Stienen",1,0,80
178,"ITA","BPK",1487,"Silvia Valsecchi",1,0,75
179,"ITA","DPZ",1518,"Alessandra D\'Ettorre",2,200,70
179,"CAN","EPI",1979,"Veronique Labonte",2,128,70
179,"ITA","MCG",1725,"Valentina Carretta",1,14,70
179,"CAN","XYZ",2290,"Jasmin Duehring",1,0,70
179,"RUS","XYZ",2286,"Marina Likhanov",1,0,70
179,"NED","DPD",1515,"Esther Olthuis",1,0,70
179,"BEL","BCF",2310,"Alexandra Tondeur",1,0,70
186,"ITA","TOG",1899,"Barbara Guarischi",1,120,65
186,"NZL","VDK",1920,"Kate Chilcott",1,60,65
186,"GER","XYZ",2047,"Madeleine Sandig",1,30,65
186,"FRA","BIG",1445,"Roxane Fournier",1,0,65
186,"GBR","DLT",1492,"Emma Trott",1,0,65
191,"FRA","XYZ",2015,"Jeannie Longo",4,330,60
191,"FRA","GSD",1630,"Melanie Bravard",2,140,60
191,"GER","XYZ",2048,"Sarah-Lena Hofmann",1,70,60
191,"CAN","XYZ",1972,"Joanie Caron",1,30,60
191,"ITA","XYZ",2061,"Eva Lechner",1,20,60
191,"UKR","XYZ",2185,"Olena Sharga",1,16,60
191,"UKR","FCL",1559,"Tetyana Riabchenko",1,5,60
191,"NED","SRA",2108,"Jessica Glasbergen",1,0,60
191,"CZE","XYZ",2338,"Katarina Hranaiova",1,0,60
191,"TPE","ATT",2278,"Mei Yu Hsiao",1,0,60
201,"GBR","VIO",2038,"Sarah Storey",1,0,55
201,"NOR","HPU",1646,"Thea Thorsen",1,0,55
203,"NED","SKI",1849,"Monique van de Ree",1,10,53
203,"NED","SKI",1845,"Esra Tromp",1,2,53
203,"NED","SKI",1847,"Kelly Markus",1,0,53
206,"CAN","EXG",1532,"Rhae-Christie Shaw",4,451,50
206,"BEL","VLL",1932,"Latoya Brulee",1,66,50
206,"NED","LNL",1709,"Marijn de Vries",1,42,50
206,"ITA","VAI",1914,"Valentina Bastianelli",1,0,50
206,"RUS","XYZ",2282,"Aleksandra Chekina",1,0,50
206,"FRA","XYZ",2283,"Sophie Creux",1,0,50
206,"NZL","BCF",1429,"Emma Crum",1,0,50
206,"BEL","KRE",1966,"Lensy Debboudt",1,0,50
206,"CHN","GPC",1614,"Huang Dong Yan",1,0,50
206,"POL","XYZ",2339,"Marta Kozakiewicz",1,0,50
216,"RUS","RUS",2323,"Alina Bondarenko",1,0,45
217,"AUS","RBW",1808,"Lauren Kitchen",2,50,42
218,"SWE","HPU",1650,"Sara Mustonen",4,574,40
218,"GER","BPK",1480,"Elke Gebhardt",1,40,40
218,"FRA","GSD",1629,"Lucie Pader",1,15,40
218,"NED","DLT",1494,"Anouska Koster",1,0,40
218,"AZE","XYZ",2275,"Olena Pavlukhina",1,0,40
223,"FRA","FUT",1584,"Fiona Dutriaux",1,0,35
223,"MEX","MIC",1745,"Veronica Leal Balderas",1,0,35
223,"NED","DLT",1503,"Pauliena Rooijakkers",1,0,35
226,"SWE","AGG",1423,"Jessica Kihlbom",1,0,33
227,"USA","EXG",1539,"Jaquelyn Crowell",2,140,30
227,"BEL","KLT",1651,"Anne Arnouts",1,70,30
227,"NED","DPD",1516,"Nathalie van Gogh",1,60,30
227,"FRA","XYZ",2019,"Marie-Laure Cloarec",1,50,30
227,"DEN","DPD",1505,"Julie Leth",1,2,30
227,"NOR","XYZ",2306,"Miriam Bjornsrud",1,0,30
227,"ITA","DPZ",1523,"Giulia Donato",1,0,30
227,"RUS","XYZ",2159,"Anna Evseeva",1,0,30
227,"GER","XYZ",2342,"Manuela Hartl",1,0,30
227,"NOR","HPU",1647,"Tone Hatteland Lima",1,0,30
227,"USA","XYZ",2292,"Debbie Milne",1,0,30
227,"FRA","XYZ",2285,"Eva Mottet",1,0,30
227,"FRA","LKT",1693,"Fanny Riberot",1,0,30
227,"GBR","DPD",1507,"Eileen Roe",1,0,30
227,"SUI","TOG",1908,"Doris Schweizer",1,0,30
227,"ITA","GCV",1594,"Chiara Vanni",1,0,30
243,"SWE","AGG",1422,"Hanna Nilsson",1,12,28
244,"CAN","FUT",1577,"Julie Beveridge",2,281,25
244,"NED","DLT",1504,"Winanda Spoor",2,190,25
244,"NED","DLT",1496,"Janneke Ensing",2,129,25
244,"CAN","OPK",1790,"Lex Albrecht",1,48,25
244,"UKR","XYZ",2183,"Nina Ovcharenko",1,10,25
244,"AUS","XYZ",2250,"Amy Bradley",1,0,25
244,"CAN","XYZ",2288,"Gillian Carleton",1,0,25
244,"FRA","XYZ",2307,"Kelly Gambier",1,0,25
244,"GER","VIT",2304,"Mieke Kröger",1,0,25
244,"NED","XYZ",2303,"Rozanne Slik",1,0,25
244,"NOR","HPU",1645,"Marie Voreland",1,0,25
255,"BEL","LBL",1674,"Ludivine Henrion",8,790,20
255,"LUX","KLT",1656,"Nathalie Lamborelle",2,210,20
255,"RSA","LBL",1682,"Robyn De Groot",1,45,20
255,"ITA","KLT",2067,"Martina Corazza",1,40,20
255,"BEL","SLT",1852,"Celine Van Severen",1,40,20
255,"GER","XYZ",2044,"Esther Fennel",1,25,20
255,"AUT","KSK",1664,"Jacqueline Hahn",1,20,20
255,"BEL","LBL",1668,"Ann Sophie Duyck",1,0,20
255,"BRA","XYZ",2312,"Clemilda Fernandes Silva",1,0,20
255,"DEN","XYZ",2327,"Mette Fugl Rasmussen",1,0,20
255,"AUS","VDK",2287,"Jasmin Hurikino",1,0,20
255,"LTU","DPZ",1525,"Edita Janeliunaite",1,0,20
255,"DEN","BWL",2329,"Fie Larsen",1,0,20
255,"ITA","BPK",1483,"Dalia Muccioli",1,0,20
255,"DEN","BWL",2330,"Nina Nielsen",1,0,20
255,"BEL","LBL",1673,"Kim Schoonbaert",1,0,20
255,"UKR","VAI",1918,"Aleksandra Sosenko",1,0,20
255,"BEL","KLT",1652,"Annelies Van Doorslaer",1,0,20
273,"SWE","AGG",1427,"Malin Rydlund",1,20,18
273,"SWE","AGG",1421,"Beata Sandström",1,0,18
275,"NED","SLT",1864,"Birgit Lavrijssen",1,4,16
275,"NOR","XYZ",2332,"Tine Andreassen",1,0,16
275,"BEL","SLT",1858,"Kimberly Buyl",1,0,16
275,"NED","SLT",1865,"Claudia Koster",1,0,16
275,"NOR","XYZ",2334,"Anne-Katrine Meland",1,0,16
275,"BEL","SLT",1856,"Inge Roggeman",1,0,16
275,"NED","SLT",1866,"Geerike Schreurs",1,0,16
275,"NOR","XYZ",2335,"Camilla Sørgjerd",1,0,16
283,"USA","OPK",1794,"Janel Holcomb",1,115,15
283,"USA","FCS",2195,"Kathryn Donovan",1,75,15
283,"USA","XYZ",2325,"Lindsay Bayer",1,0,15
283,"GER","NXX",1777,"Daniela Gass",1,0,15
283,"FRA","XYZ",2284,"Justine Morinaud",1,0,15
283,"ITA","VAI",1910,"Anna Trevisi",1,0,15
283,"BEL","XYZ",2311,"Kaat Van der Meulen",1,0,15
290,"FIN","XYZ",2004,"Anna Lindström",1,0,14
290,"FIN","XYZ",2336,"Jutta Nieminen",1,0,14
290,"FIN","FCL",1549,"Sari Saarelainen",1,0,14
293,"ESP","LKT",1687,"Eneritz Iturriagaechevarria",2,100,10
293,"BEL","VLL",1928,"Ine Beyen",1,0,10
293,"NED","JVA",2137,"Silke Kogelman",1,0,10
293,"KOR","XYZ",2281,"Aejung Lee",1,0,10
293,"NED","RES",2265,"Ashlynn Van Baarle",1,0,10
293,"BEL","VLL",1924,"Anisha Vekemans",1,0,10
299,"AZE","DLT",2160,"Elena Chalykh",1,70,5
299,"THA","XYZ",2280,"Sutharat Boonsawat",1,0,5
301,"BEL","KLT",1654,"Grace Verbeke",20,1471,0
301,"ITA","TOG",1900,"Elena Berlato",8,779,0
301,"ITA","DPZ",1524,"Rossella Callovi",6,645,0
301,"POL","HPU",1648,"Sylwia Kapusta-Szydlak",6,577,0
301,"AUS","BPD",1461,"Ruth Corset",4,560,0
301,"USA","TIB",1897,"Meredith Miller",4,454,0
301,"CAN","TIB",1885,"Erinne Willock",4,415,0
301,"NED","DLT",1495,"Irene van den Broek",4,397,0
301,"VEN","XYZ",2207,"Danielys Garcia Buitrago",2,350,0
301,"UKR","XYZ",2181,"Hanna Solovey",2,330,0
301,"NZL","FCL",1555,"Catherine Cheatley",4,305,0
301,"USA","ZZZ",2200,"Mara Abbott",10,270,0
301,"RUS","LKT",1697,"Yulia Ilinikh",2,250,0
301,"IRL","GSD",1633,"Siobhan Horgan",2,240,0
301,"USA","EXG",1537,"Coryn Rivera",2,226,0
301,"ITA","KLT",1655,"Annalisa Cucinotta",2,205,0
301,"FRA","BIG",1443,"Elodie Hegoburu",2,185,0
301,"VEN","XYZ",2214,"Maria Briceno",2,180,0
301,"UKR","XYZ",2180,"Elizaveta Oshurkova",2,180,0
301,"USA","TIB",1891,"Jennifer Purcell",2,180,0
301,"VEN","BPD",1476,"Lilibeth Chacon",2,150,0
301,"UKR","XYZ",2182,"Lesya Kalitovska",1,146,0
301,"FRA","BIG",1444,"Mélodie Lesueur",2,140,0
301,"GER","NXX",1776,"Anna Bianca Schnitzmeier",2,140,0
301,"FRA","DEB",2018,"Ludivine Loze",1,130,0
301,"USA","TIB",2198,"Lindsey Myers",1,125,0
301,"NED","XYZ",2101,"Heleen van Vliet",1,125,0
301,"NED","SKI",1850,"Regina Bruins",4,120,0
301,"GER","XYZ",2045,"Hanna Amend",1,120,0
301,"BEL","VLL",1935,"Sjoukje Dufoer",1,120,0
301,"CAN","XYZ",1976,"Sue Schlatter",1,120,0
301,"FRA","FUT",1583,"Emmanuelle Merlot",2,116,0
301,"CAN","EXG",1531,"Heather Logan-Sprenger",2,115,0
301,"SWE","KLT",1658,"Marie Lindberg",2,107,0
301,"FRA","BCF",1436,"Magdalena De Saint Jean",2,100,0
301,"NOR","HPU",1642,"Frøydis Waersted",2,100,0
301,"VEN","XYZ",2208,"Fanny Alvarez",1,100,0
301,"USA","NOW",1753,"Christina Gokey-Smith",1,100,0
301,"NOR","XYZ",2143,"Camilla Hott-Johansen",1,100,0
301,"GBR","MFP",1728,"Danielle Rowe (King)",1,100,0
301,"LTU","XYZ",2078,"Ausrine Trebaite",1,100,0
301,"CAN","NOW",1748,"Anne Samplonius",2,95,0
301,"UKR","XYZ",2187,"Svitlana Galyuk",1,81,0
301,"BEL","DLT",1491,"Lieselot Decroix",1,80,0
301,"CHN","GPC",1617,"Li Huang",1,80,0
301,"GBR","MFP",1731,"Helen Wyman",1,80,0
301,"VEN","XYZ",2212,"Leidy Salazar",1,70,0
301,"NED","RUI",1827,"Noortje Tabak",1,65,0
301,"GBR","BCF",1440,"Claire Thomas",1,65,0
301,"VEN","XYZ",2213,"Ludy Correa",1,60,0
301,"USA","PWM",2199,"Liza Rachetto",1,60,0
301,"USA","EXG",1544,"Lauren Tamayo",1,60,0
301,"VEN","XYZ",2209,"Gleydimar Tapia",1,60,0
301,"NZL","XYZ",2153,"Rushlee Buchanan",1,55,0
301,"SUI","XYZ",2169,"Mirjam Schwager",1,55,0
301,"SWE","MIC",1747,"Karin Aune",1,52,0
301,"SKN","XYZ",2074,"Kathryn Bertine",1,50,0
301,"FRA","XYZ",2008,"Alna Burato",1,50,0
301,"AUS","XYZ",1950,"Annette Edmondson",1,50,0
301,"ITA","MIC",1741,"Sara Grifi",1,50,0
301,"RUS","LKT",1696,"Anna Potokina",1,50,0
301,"GBR","MFP",1729,"Hannah Rich",1,50,0
301,"FRA","XYZ",2022,"Stephanie Viel",1,50,0
301,"BEL","XYZ",1967,"Marlene Wintgens",1,50,0
301,"ESP","DEB",1999,"Leire Olaberria",1,45,0
301,"DEN","XYZ",1985,"Michelle Quaade",1,42,0
301,"BEL","XYZ",1968,"Sanne Cant",1,40,0
301,"CAN","XYZ",1969,"Anna Harkowska",1,40,0
301,"RUS","XYZ",2161,"Elena Kuchinskaya",1,40,0
301,"NZL","XYZ",2150,"Jeannie Kuhajec",1,40,0
301,"NZL","OPK",1785,"Courteney Lowe",1,40,0
301,"CHI","BPD",1462,"Paola Munoz Grandon",1,40,0
301,"NZL","XYZ",2154,"Serena Sheridan",1,40,0
301,"VEN","XYZ",2215,"Nathaly Velazco",1,40,0
301,"USA","SLU",1879,"Ally Stacher",2,30,0
301,"VEN","XYZ",2206,"Arielys Bello",1,30,0
301,"BRA","FCL",1547,"Rosane Kirch",1,30,0
301,"FRA","GSD",1628,"Eugenie Mermillod",1,30,0
301,"GBR","MFP",1733,"Joanna Rowsell",1,30,0
301,"AUS","XYZ",2151,"Kendelle Hodges",1,25,0
301,"FRA","BIG",1446,"Steffi Jamoneau",1,25,0
301,"ESP","BPD",1467,"Bianca Martin Ortega",1,25,0
301,"AUS","XYZ",1954,"Josephine Tomic",1,25,0
301,"NED","SKI",1844,"Anne de Wildt",1,22,0
301,"ITA","BPK",1484,"Eleonora Patuzzo",4,20,0
301,"CAN","TIB",1887,"Veronique Fortin",1,20,0
301,"USA","NOW",1752,"Ashley James",1,20,0
301,"VEN","XYZ",2210,"Karelia Machado",1,20,0
301,"SWE","LNL",1711,"Madelene Olsson",1,20,0
301,"ITA","FCL",1551,"Federica Primavera",1,20,0
301,"NED","XYZ",2122,"Lisanne Soemanta",1,20,0
301,"CHN","GPC",1622,"Wan Yiu Jamie Wong",1,20,0
301,"UKR","XYZ",2179,"Anna Nahirna",1,16,0
301,"GBR","XYZ",2029,"Hannah Layland",1,15,0
301,"IRL","XYZ",2053,"Caroline Ryan",1,15,0
301,"SUI","XYZ",2168,"Jessica Schneeberger",1,15,0
301,"FRA","FUT",1586,"Manon Souyris",1,15,0
301,"NED","SRA",2113,"Juliette Wigbold",1,15,0
301,"ITA","TOG",1903,"Giulia Ronchi",1,14,0
301,"RUS","RUS",1840,"Verena Absalyamova",1,12,0
301,"SWE","AGG",1424,"Linea Fredäng",1,12,0
301,"RUS","RUS",1833,"Evgenya Romanyuta",1,12,0
301,"SWE","DPD",1517,"Martina Thomasson",1,12,0
301,"ESP","LKT",1684,"Arantxa Garcia Morte",1,10,0
301,"GBR","OPK",2028,"Emma Grant",1,10,0
301,"NED","XYZ",2117,"Kirsten Peetoom",1,10,0
301,"ITA","XYZ",2072,"Vania Rossi",1,10,0
301,"VEN","XYZ",2216,"Zaily Salazar",1,10,0
301,"SWE","AGG",1425,"Linnea Sjöblom",1,10,0
301,"RUS","FHT",1572,"Elena Utrobina",1,10,0
301,"NED","SKI",1848,"Linda van Rijen",1,10,0
301,"FRA","XYZ",2010,"Aurore Verhoeven",1,10,0
301,"CAN","XYZ",1975,"Moriah Macgregor",1,8,0
301,"USA","XYZ",2201,"Mary Zider",1,8,0
301,"DEN","XYZ",1983,"Henriette Christensen",1,2,0
301,"ITA","MIC",1740,"Lorena Foresi",1,2,0
301,"DEN","XYZ",1982,"Dorte Lohse Rasmussen",1,2,0
301,"SWE","SLT",1868,"Monica Holler",2,0,0
301,"SUI","XYZ",2167,"Jasmin Achermann",1,0,0
301,"ITA","XYZ",2415,"Alessia Aimone Secat",1,0,0
301,"USA","NOW",1750,"Addyson Albershardt",1,0,0
301,"ESP","BPD",1469,"Cristina Alcalde",1,0,0
301,"ITA","GCV",1599,"Veronica Alessio",1,0,0
301,"USA","XYZ",2417,"Grace Alexander",1,0,0
301,"ITA","BPK",1481,"Alice Algisi",1,0,0
301,"GBR","XYZ",2030,"Jessica Allen",1,0,0
301,"POR","XYZ",2157,"Ester Alves",1,0,0
301,"USA","XYZ",2193,"Hanan Alves-Hyde",1,0,0
301,"USA","XYZ",2428,"Elle Anderson",1,0,0
301,"SWE","ZZZ",2177,"Veronica Andreasson",1,0,0
301,"ITA","VAI",1912,"Francesca Anichini",1,0,0
301,"MEX","XYZ",2082,"Nancy Arreola",1,0,0
301,"ITA","XYZ",2376,"Alice Arzuffi",1,0,0
301,"SUI","GSD",1636,"Emilie Aubry",1,0,0
301,"RUS","RUS",1839,"Tatiana Averina",1,0,0
301,"FRA","FUT",1587,"Marion Azam",1,0,0
301,"ITA","XYZ",2062,"Giada Balzan",1,0,0
301,"BEL","WIM",1944,"Sanne Bamelis",1,0,0
301,"ITA","FHT",1567,"Giorgia Baraldo",1,0,0
301,"ITA","FCL",1550,"Annalisa Barbieri",1,0,0
301,"USA","OPK",1791,"Anna Barensfeld",1,0,0
301,"GBR","XYZ",2384,"Elinor Barker",1,0,0
301,"GBR","DPD",1508,"Hannah Barnes",1,0,0
301,"GBR","DPD",1509,"Jane Barr",1,0,0
301,"ITA","XYZ",2380,"Beatrice Bartelloni",1,0,0
301,"AUS","NXX",1771,"Katherine Bates",1,0,0
301,"GBR","VIO",2244,"Rohan Battison",1,0,0
301,"SUI","XYZ",2392,"Caroline Baur",1,0,0
301,"GER","XYZ",2042,"Christina Becker",1,0,0
