"Rank","Country","UCI Team","Rider ID","Rider Name","Price","Score 2010","Score 2011"
46,"GBR","SKY",245,"Chris Froome",1,0,670
47,"EST","COF",54,"Rein Taaramäe",4,100,660
48,"DEN","LEO",40,"Jakob Fuglsang",10,650,645
48,"FRA","VCD",78,"Romain Feillu",6,515,645
48,"FRA","QST",31,"Sylvain Chavanel",4,220,645
51,"RUS","KAT",579,"Denis Galimzyanov",2,115,620
52,"AUS","SKY",126,"Mathew Hayman",2,130,590
53,"BLR","FDJ",133,"Yauheni Hutarovich",4,200,585
54,"BEL","QST",11,"Tom Boonen",20,1065,580
55,"ESP","EUS",178,"Igor Anton",12,1025,575
56,"NED","VCD",812,"Wout Poels",2,85,550
57,"USA","RSH",130,"Chris Horner",10,895,535
58,"VEN","AND",349,"Jose Rujano",2,125,515
59,"GBR","GRM",146,"David Millar",8,550,513
60,"SLO","LAM",189,"Grega Bole",6,417,510
60,"FRA","ALM",576,"John Gadret",2,205,510
62,"NED","RAB",74,"Lars Boom",6,288,505
63,"ITA","COG",334,"Domenico Pozzovivo",8,515,490
63,"NED","RAB",685,"Steven Kruijswijk",2,80,490
65,"GBR","SKY",913,"Geraint Thomas",4,210,487
66,"NED","RAB",83,"Sebastian Langeveld",4,210,483
67,"DEN","SBS",92,"Chris Anker Sørensen",4,150,480
67,"ITA","LIQ",813,"Simone Ponzi",1,0,480
69,"GER","THR",1207,"John Degenkolb",2,0,477
70,"BEL","OLO",379,"Jelle Vanendert",1,0,475
71,"FRA","FDJ",312,"Yoann Offredo",6,410,465
71,"SLO","VCD",47,"Borut Bozic",6,145,465
73,"RUS","KAT",195,"Pavel Brutt",1,0,463
74,"GER","THR",123,"Bert Grabsch",2,125,459
75,"ESP","RAB",50,"Oscar Freire",12,1046,458
76,"BEL","OLO",166,"Jurgen Van Den Broeck",8,455,450
77,"POR","MOV",76,"Rui Costa",6,285,440
78,"ITA","MIE",1296,"Davide Rebellin",1,0,435
79,"SUI","THR",73,"Michael Albasini",6,325,434
80,"SLO","TT1",672,"Jure Kocjan",2,110,430
80,"SUI","LEO",390,"Oliver Zaugg",2,30,430
82,"ESP","SKY",63,"Juan Antonio Flecha",10,785,422
83,"GER","LEO",56,"Fabian Wegmann",6,325,415
84,"ESP","EUS",776,"Mikel Nieve",6,390,405
85,"FRA","SAU",211,"Jérôme Coppel",4,230,400
86,"CAN","GRM",64,"Ryder Hesjedal",14,990,396
87,"FRA","ALM",323,"Jean-Christophe Peraud",2,120,395
87,"COL","ASA",1073,"Carlos Betancur",1,0,395
89,"NED","VWA",1045,"Stefan van Dijk",2,50,390
89,"ITA","LEO",1161,"Giacomo Nizzolo",1,0,390
91,"POL","LAM",984,"Przemyslaw Niemiec",2,95,375
91,"NED","VCD",387,"Lieuwe Westra",2,80,375
93,"FRA","COF",88,"David Moncoutié",6,415,370
93,"NED","VCD",1242,"Pim Ligthart",1,0,370
95,"USA","GRM",214,"Tom Danielson",4,230,366
96,"GBR","SKY",1190,"Alex Dowsett",1,0,365
97,"RUS","KAT",18,"Alexandr Kolobnev",10,815,355
98,"SLO","RSH",58,"Janez Brajkovic",10,644,350
98,"BEL","GRM",168,"Johan Vansummeren",4,0,350
100,"USA","BMC",1074,"Taylor Phinney",4,100,348
100,"NED","RAB",366,"Bram Tankink",2,50,348
102,"NED","QST",94,"Niki Terpstra",6,310,345
103,"BEL","LEO",89,"Maxime Monfort",4,165,341
104,"ESP","MOV",95,"Xavier Tondo",10,532,340
104,"GER","QST",60,"Gerald Ciolek",4,165,340
104,"AUS","LEO",311,"Stuart O\'Grady",2,4,340
107,"BLR","THR",160,"Kanstantsin Siutsou",4,16,338
108,"AUT","THR",115,"Bernhard Eisel",6,470,335
108,"AUS","SKY",93,"Chris Sutton",1,0,335
110,"AUS","RSH",87,"Robbie McEwen",6,395,330
110,"NZL","RSH",1178,"Jesse Sergent",1,0,330
112,"AUS","SBS",815,"Richie Porte",16,1010,325
112,"ESP","MOV",946,"Francisco Ventoso",4,140,325
114,"ITA","AND",159,"Emanuele Sella",4,100,320
115,"CAN","CSM",164,"Svein Tuft",6,235,310
115,"NED","RAB",190,"Theo Bos",4,220,310
115,"FRA","EUC",849,"Pierre Rolland",2,60,310
118,"NED","RAB",368,"Maarten Tjallingii",2,60,305
118,"ITA","FAR",251,"Oscar Gatto",1,0,305
120,"ITA","THR",69,"Marco Pinotti",8,543,303
121,"BEL","QST",223,"Dries Devenyns",2,135,300
121,"SUI","RSH",336,"Grégory Rast",2,110,300
121,"AUS","RAB",972,"Michael Matthews",2,50,300
121,"JPN","RSH",427,"Fumiyuki Beppu",1,0,300
125,"DEN","THR",57,"Lars Ytting Bak",4,16,293
126,"FRA","GRM",140,"Christophe Le Mevel",4,170,292
127,"ITA","KAT",53,"Luca Paolini",8,500,290
127,"NOR","BMC",682,"Alexander Kristoff",4,230,290
127,"FRA","FDJ",62,"Pierrick Fedrigo",6,140,290
130,"BLR","MOV",276,"Vasil Kiryienka",2,50,285
131,"ESP","MOV",280,"Pablo Lastras",6,305,282
131,"ESP","MOV",639,"Beñat Intxausti",4,200,282
133,"AUS","SBS",210,"Baden Cooke",2,30,280
134,"ITA","KAT",21,"Filippo Pozzato",14,994,275
134,"FRA","SKS",591,"Alexandre Geniez",1,0,275
136,"DEN","SBS",362,"Nicki Sørensen",2,100,270
136,"ITA","ALM",68,"Rinaldo Nocentini",4,0,270
138,"USA","BMC",128,"George Hincapie",8,380,265
138,"AUS","AST",493,"Simon Clarke",1,0,265
138,"UKR","LAM",690,"Oleksandr Kvachuk",1,0,265
141,"GER","RAB",144,"Paul Martens",8,485,260
141,"NED","VCD",41,"Johnny Hoogerland",4,155,260
141,"BEL","RSH",343,"Sébastien Rosseler",4,150,260
141,"FRA","COF",581,"Tony Gallopin",2,25,260
145,"COL","GEO",1144,"Fabio Duarte",1,0,255
146,"SWE","SBS",66,"Gustav Erik Larsson",8,444,250
146,"AUS","GRM",17,"Heinrich Haussler",12,290,250
148,"USA","GRM",55,"Christian Vande Velde",6,0,241
149,"FRA","ALM",302,"Lloyd Mondory",4,170,240
149,"NED","RAB",171,"Pieter Weening",2,90,240
149,"FRA","FDJ",277,"Matthieu Ladagnous",2,60,240
152,"ITA","ASA",32,"Stefano Garzelli",8,480,235
153,"ESP","MOV",705,"David Lopez",2,80,232
154,"POR","RSH",474,"Manuel Cardoso",2,55,230
155,"FRA","COF",228,"Samuel Dumoulin",4,110,225
155,"COL","AND",356,"Jose Serpa",2,75,225
155,"AUS","GRM",444,"Jack Bobridge",2,40,225
158,"USA","THR",929,"Tejay van Garderen",6,211,222
159,"IRL","THR",1021,"Matthew Brammeier",2,100,220
159,"FRA","FDJ",121,"Anthony Geslin",2,100,220
159,"AUS","SKS",536,"Mitchell Docker",2,15,220
159,"FRA","EUC",275,"Christophe Kern",1,0,220
163,"ESP","RAB",45,"Luis Leon Sanchez",16,1130,215
163,"POR","RSH",290,"Tiago Machado",6,140,215
163,"NED","SKS",97,"Kenny van Hummel",2,95,215
163,"LTU","GRM",1148,"Ramunas Navardauskas",1,0,215
167,"ARG","SBS",261,"Juan Jose Haedo",6,355,210
167,"POL","RSH",1179,"Michal Kwiatkowski",1,0,210
169,"ESP","AND",385,"Angel Vicioso",1,10,205
170,"ESP","RAB",103,"Carlos Barredo",4,270,200
170,"NED","QST",1011,"Marc de Maar",4,200,200
170,"GRE","SPT",1039,"Ioannis Tamouridis",2,200,200
170,"GER","LEO",956,"Robert Wagner",4,150,200
170,"RUS","VCD",278,"Sergey Lagutin",2,130,200
170,"GBR","SKY",894,"Ian Stannard",2,100,200
170,"ITA","AND",207,"Riccardo Chiarini",2,30,200
170,"POL","CCC",725,"Tomasz Marczynski",1,10,200
170,"ITA","COG",1303,"Enrico Battaglin",1,0,200
179,"FRA","QST",148,"Jérôme Pineau",4,235,195
179,"ESP","RSH",175,"Haimar Zubeldia",4,190,195
179,"DEN","THR",827,"Alex Rasmussen",2,120,195
179,"CZE","APP",1068,"Leopold König",1,0,195
183,"SWE","AST",136,"Fredrik Kessiakoff",2,0,194
184,"NED","VCD",933,"Joost van Leijen",2,100,190
184,"CAN","FDJ",341,"Dominique Rollin",2,60,190
184,"ITA","QST",201,"Dario Cataldo",2,50,190
184,"BEL","RSH",263,"Ben Hermans",2,40,190
184,"FRA","FDJ",252,"Arnaud Gerard",1,0,190
184,"FRA","BSC",1085,"Laurent Pichon",1,0,190
190,"USA","GRM",174,"David Zabriskie",6,355,185
190,"BEL","GRM",940,"Sep Vanmarcke",6,335,185
190,"ITA","COG",420,"Manuel Belletti",4,200,185
190,"FRA","ALM",831,"Anthony Ravard",4,175,185
194,"RUS","KAT",1004,"Vladimir Gusev",12,320,180
194,"ITA","LAM",79,"Francesco Gavazzi",4,175,180
194,"NED","SKS",513,"Roy Curvers",1,0,180
194,"DEN","SBS",669,"Kasper Klostergaard",1,0,180
198,"NED","RAB",928,"Jos van Emden",4,185,175
198,"FRA","FDJ",808,"Thibaut Pinot",2,85,175
198,"ITA","LAM",923,"Diego Ulissi",1,0,175
201,"LAT","THR",886,"Gatis Smukulis",1,0,172
202,"ITA","SKY",398,"Davide Appollonio",6,210,170
203,"BEL","VCD",520,"Thomas De Gendt",4,235,168
204,"BEL","LAN",113,"Bert De Waele",4,250,165
204,"FRA","SAU",884,"Julien Simon",2,30,165
206,"FRA","FDJ",647,"Arnold Jeannesson",1,0,160
206,"FRA","EUC",648,"Vincent Jerome",1,0,160
208,"ITA","LIQ",472,"Eros Capecchi",2,40,157
208,"ITA","MOV",107,"Marzio Bruseghin",4,20,157
210,"COL","COF",230,"Leonardo Duque",4,245,155
210,"LTU","LAN",1049,"Aidis Kruopis",2,30,155
210,"FRA","ALM",229,"Hubert Dupont",1,15,155
210,"FRA","FDJ",114,"Mickael Delage",1,10,155
214,"IRL","ALM",153,"Nicholas Roche",8,540,150
214,"FRA","ALM",268,"Sebastien Hinault",4,225,150
214,"FRA","SAU",129,"Jonathan Hivert",2,80,150
214,"BEL","VWA",871,"Staf Scheirlinckx",2,75,150
214,"ITA","LAM",719,"Adriano Malori",2,70,150
214,"BEL","OLO",219,"Kenny Dehaes",2,30,150
214,"AUT","LEO",530,"Stefan Denifl",2,30,150
214,"BEL","ALM",254,"Kristof Goddaert",1,15,150
214,"BEL","FDJ",742,"Gianni Meersman",1,0,150
214,"ITA","GEO",1145,"Matteo Pelucchi",1,0,150
214,"NED","RAB",367,"Laurens ten Dam",1,0,150
225,"NZL","SKY",127,"Gregory Henderson",6,375,140
225,"ITA","BMC",860,"Mauro Santambrogio",6,270,140
225,"GBR","SKY",162,"Ben Swift",4,145,140
225,"GER","SKS",253,"Simon Geschke",2,40,140
225,"LTU","SKT",1294,"Gediminas Bagdonas",1,0,140
225,"FRA","TT1",446,"Laszio Bodrogi",1,0,140
225,"ESP","GEO",112,"David De La Fuente",1,0,140
232,"GER","LEO",80,"Linus Gerdemann",6,137,139
233,"ESP","EUS",480,"Jonathan Castroviejo",1,0,136
234,"FRA","EUC",587,"Damien Gaudin",1,0,135
235,"FRA","FDJ",106,"William Bonnet",4,225,130
235,"BEL","QST",217,"Kevin De Weert",2,80,130
235,"DEN","SBS",761,"Michael Mørkøv",2,80,130
235,"ITA","SKY",209,"Dario Cioni",2,70,130
235,"ITA","QST",208,"Francesco Chicchi",2,65,130
235,"POR","RSH",784,"Nelson Oliveira",1,0,130
241,"KAZ","AST",232,"Alexandr Dyachenko",1,0,125
242,"BRA","GRM",566,"Murilo Antonio Fischer",2,100,122
243,"ITA","AND",239,"Roberto Ferrari",4,200,120
243,"FRA","FDJ",109,"Sandy Casar",4,190,120
243,"FRA","RSH",282,"Geoffroy Lequatre",2,60,120
243,"ITA","LAM",329,"Daniele Pietropolli",2,32,120
243,"ITA","AST",163,"Paolo Tiralongo",1,2,120
243,"FRA","EUC",588,"Cyril Gautier",1,0,120
243,"FRA","BSC",1079,"Florian Guillou",1,0,120
243,"COL","GOB",1298,"Sergio Henao",1,0,120
243,"GER","TSP",1283,"Grischa Janorschke",1,0,120
243,"DEN","SBS",653,"Jonas Aaen Jørgensen",1,0,120
243,"SUI","BMC",673,"Martin Kohler",1,0,120
243,"NED","VCD",854,"Rob Ruijgh",1,0,120
243,"USA","GRM",897,"Peter Stetina",1,0,120
243,"COL","EPM",1278,"Juan Pablo Suarez",1,0,120
243,"USA","GRM",1147,"Andrew Talansky",1,0,120
258,"ESP","GEO",46,"Carlos Sastre",6,687,115
259,"ESP","MOV",101,"David Arroyo",8,570,110
259,"NED","SKS",943,"Tom Veelers",4,180,110
259,"KAZ","XYZ",299,"Andrey Mizourov",2,100,110
259,"MDA","KAT",811,"Alexandre Pliuschin",2,100,110
259,"ITA","COG",455,"Gianluca Brambilla",2,40,110
259,"RUS","KAT",271,"Mikhail Ignatiev",2,40,110
259,"CZE","QST",1174,"Zdeněk Štybar",1,0,110
259,"ITA","ASA",906,"Fabio Taborre",1,0,110
267,"NED","RAB",111,"Stef Clement",2,50,105
267,"FRA","FDJ",795,"Rémi Pauriol",1,0,105
269,"BEL","OLO",1167,"Bart De Clercq",1,0,104
270,"ESP","MOV",554,"Imanol Erviti",2,120,102
271,"ITA","COG",752,"Sacha Modolo",6,290,100
271,"BEL","QST",161,"Gert Steegmans",4,180,100
271,"BEL","KAT",131,"Leif Hoste",4,150,100
271,"GER","LEO",667,"Dominic Klemme",2,84,100
271,"FRA","SAU",110,"Jimmy Casper",2,80,100
271,"SUI","BMC",572,"Mathias Frank",2,60,100
271,"USA","RSH",460,"Matthew Busche",2,50,100
271,"BEL","COF",971,"Romain Zingle",2,50,100
271,"RUS","TT1",549,"Alexander Efimkin",2,40,100
271,"BEL","TSV",935,"Michael Van Staeyen",2,40,100
271,"NED","GRM",85,"Martijn Maaskant",4,25,100
271,"ITA","BMC",150,"Manuel Quinziato",2,10,100
271,"FIN","SKY",199,"Kjell Carlstrom",1,0,100
271,"MDA","TCT",1040,"Sergiu Cioban",1,0,100
271,"KAZ","XYZ",1291,"Dmitriy Gruzdev",1,0,100
271,"CZE","PSK",1293,"Jiri Hudecek",1,0,100
271,"GBR","SKY",660,"Peter Kennaugh",1,0,100
271,"MAR","XYZ",1030,"Mouhssine Lahsaini",1,0,100
271,"SWE","CYK",1288,"Philip Lindau",1,0,100
271,"BRA","FUN",768,"Magno Nazaret",1,0,100
271,"SVK","XYZ",1290,"Pavol Polievka",1,0,100
271,"LUX","CCD",1292,"Christian Poos",1,0,100
271,"DEN","VPC",1289,"Rasmus Quaade",1,0,100
271,"ISR","XYZ",1010,"Eyal Rahat",1,0,100
271,"ERI","XYZ",1270,"Daniel Teklehaimanot",1,0,100
271,"BEL","TSV",934,"Pieter Van Speybroeck",1,0,100
297,"NED","RAB",141,"Tom Leezer",2,100,98
298,"AUS","THR",631,"Leigh Howard",2,0,97
299,"AUT","LEO",847,"Thomas Rohregger",1,0,96
300,"NED","GRM",680,"Michel Kreder",4,100,95
300,"POL","LIQ",794,"Maciej Paterski",2,20,95
300,"COL","CEP",1106,"Robinson Chalapud",1,0,95
303,"DEN","RAB",25,"Matti Breschel",12,840,90
303,"BEL","COF",661,"Jens Keukeleire",6,340,90
303,"GER","UHC",568,"Robert Förster",4,185,90
303,"FRA","FDJ",124,"Frédéric Guesdon",2,130,90
303,"GER","MIE",1268,"Stefan Schumacher",4,0,90
303,"FRA","FDJ",949,"Arthur Vichot",1,0,90
303,"KAZ","AST",968,"Andrey Zeits",1,0,90
310,"BEL","QST",939,"Kristof Vandewalle",2,130,85
310,"BEL","LAN",500,"Davy Commeyne",2,30,85
310,"FRA","ALM",487,"Mikael Cherel",1,0,85
313,"ITA","AST",250,"Enrico Gasparotto",6,320,84
314,"SLO","LAM",890,"Simon Spilak",6,340,80
314,"FRA","ALM",453,"Maxime Bouet",2,110,80
314,"ESP","EUS",324,"Ruben Perez",2,105,80
314,"RUS","XYZ",986,"Sergey Chernetskiy",1,30,80
314,"POL","VCD",604,"Michal Golas",1,0,80
314,"GER","TRS",1282,"David Kopp",1,0,80
314,"FRA","SAU",1180,"Christophe Laborie",1,0,80
314,"BEL","QST",1170,"Fréderique Robert",1,0,80
314,"ITA","COG",868,"Filippo Savini",1,0,80
314,"BEL","QST",1171,"Guillaume Van Keirsbulck",1,0,80
324,"SUI","BMC",921,"Johann Tschopp",2,135,75
324,"GER","THR",258,"Patrick Gretsch",2,20,75
326,"SVK","THR",72,"Peter Velits",10,551,74
327,"ITA","VCD",108,"Matteo Carrara",4,150,70
327,"BEL","TSV",212,"Dominique Cornu",2,115,70
327,"FRA","EUC",922,"Sebastien Turgot",2,110,70
327,"FRA","BMC",300,"Amaël Moinard",2,100,70
327,"CAN","CSM",1027,"Will Routley",2,100,70
327,"ITA","COG",900,"Simone Stortoni",2,70,70
327,"RUS","KAT",42,"Serguei Ivanov",6,65,70
327,"BEL","TSV",417,"Jerome Baugnies",2,50,70
327,"FRA","FDJ",346,"Jérémy Roy",2,30,70
327,"BEL","COF",134,"Kevyn Ista",2,25,70
327,"ESP","OLO",836,"Vicente Reynes",2,20,70
327,"BEL","TSV",643,"Pieter Jacobs",1,15,70
327,"ITA","COG",471,"Federico Canuti",1,10,70
327,"ESP","EUS",1310,"Pello Bilbao",1,0,70
327,"BEL","VWA",1253,"Thomas Degand",1,0,70
327,"FRA","BSC",1077,"Armindo Fonseca",1,0,70
327,"ITA","ALM",754,"Matteo Montaguti",1,0,70
327,"NED","XYZ",902,"Wim Stroetinga",1,0,70
345,"FRA","EUC",206,"Sébastien Chavanel",2,85,65
345,"FRA","FDJ",157,"Anthony Roux",2,55,65
347,"AUS","THR",338,"Mark Renshaw",2,75,62
347,"ESP","MOV",715,"Angel Madrazo",1,0,62
349,"AUS","RAB",75,"Graeme Brown",8,340,60
349,"BEL","LEO",172,"Wouter Weylandt",6,305,60
349,"ESP","CJR",305,"Javier Moreno",4,150,60
349,"BEL","RAB",963,"Maarten Wynants",2,90,60
349,"BEL","LAN",177,"Frédéric Amorison",2,80,60
349,"ITA","QST",291,"Davide Malacarne",2,40,60
349,"FRA","SAU",580,"Jérémie Galland",2,35,60
349,"POL","APP",270,"Bartosz Huzarski",2,25,60
349,"AUT","GEO",193,"Matthias Brändle",1,0,60
349,"ESP","ORB",1276,"Víctor Cabedo",1,0,60
349,"FRA","AUB",545,"Mathieu Drujon",1,0,60
349,"POL","CCC",739,"Bartlomiej Matysiak",1,0,60
349,"COL","CEP",1105,"Nairo Quintana",1,0,60
349,"AUS","SBS",1183,"David Tanner",1,0,60
349,"GBR","RCS",1308,"Jonathan Tiernan-Locke",1,0,60
349,"BEL","WBC",1272,"Jonas Van Genechten",1,0,60
349,"ESP","DER",1132,"Francisco Vila",1,0,60
366,"SWE","SKY",34,"Thomas Löfkvist",8,185,55
366,"ITA","LIQ",789,"Daniel Oss",4,150,55
366,"FRA","SAU",646,"Fabrice Jeandesboz",1,0,55
366,"BEL","QST",91,"Kevin Seeldraeyers",1,0,55
370,"ITA","LIQ",392,"Valerio Agnoli",2,56,52
371,"UKR","AST",259,"Andriy Grivko",4,177,50
371,"RSA","RSH",269,"Robbie Hunter",2,100,50
371,"AUS","UHC",997,"Rory Sutherland",2,60,50
371,"ESP","CJR",120,"Aitor Galdos",2,30,50
371,"GER","QST",895,"Andreas Stauff",2,20,50
371,"ITA","DAN",403,"Luca Ascani",1,0,50
371,"COL","EPM",1281,"Giovanny Baez",1,0,50
371,"ESP","EDR",1309,"Iker Camaño",1,0,50
371,"ESP","BOA",564,"Delio Fernandez",1,0,50
371,"FRA","LPM",600,"Benjamin Giraud",1,0,50
371,"ITA","FAR",1267,"Andrea Guardini",1,0,50
371,"FRA","SKS",636,"Thierry Hupond",1,0,50
371,"COL","CEP",995,"Luis Laverde",1,0,50
371,"RUS","XYZ",728,"Alexei Markov",1,0,50
371,"KAZ","RSH",766,"Dmitriy Muravyev",1,0,50
371,"NOR","SKY",778,"Lars Nordhaug",1,0,50
371,"ITA","COG",809,"Stefano Pirazzi",1,0,50
371,"COL","DAN",347,"Miguel Rubiano",1,0,50
371,"ITA","LIQ",951,"Elia Viviani",1,0,50
390,"CRO","AST",666,"Robert Kiserlovski",6,331,49
391,"COL","MOV",361,"Juan Mauricio Soler",2,20,46
392,"SUI","ALM",117,"Martin Elmiger",6,290,45
392,"FRA","FDJ",203,"Steve Chainel",4,150,45
392,"SUI","BMC",757,"Steve Morabito",2,125,45
392,"ITA","LIQ",477,"Damiano Caruso",1,15,45
396,"GER","LAM",624,"Danilo Hondo",6,367,40
396,"ITA","LIQ",260,"Jacopo Guarnieri",4,175,40
396,"FRA","ALM",339,"Christophe Riblon",4,155,40
396,"ITA","KAT",478,"Giampaolo Caruso",4,144,40
396,"UKR","VCD",328,"Ruslan Pidgornyy",2,20,40
396,"ITA","SKY",332,"Morris Possoni",2,15,40
396,"FRA","AST",224,"Rémi Di Gregorio",1,10,40
396,"ESP","EUS",399,"Francisco Aramendia",2,0,40
396,"RUS","VCD",418,"Maxim Belkov",1,0,40
396,"ITA","LAM",450,"Matteo Bono",1,0,40
396,"FRA","OLO",192,"David Boucher",1,0,40
396,"FRA","EUC",505,"Jérôme Cousin",1,0,40
396,"FRA","COF",514,"Rémy Cusin",1,0,40
396,"SUI","APP",225,"Andreas Dietziker",1,0,40
396,"LTU","LAN",1156,"Egidijus Juodvalkis",1,0,40
396,"GER","SKS",670,"Roger Kluge",1,0,40
396,"ESP","CJR",1111,"Diego Milan",1,0,40
396,"ESP","ACG",918,"Jose Vicente Toribio",1,0,40
396,"ESP","EUS",372,"Amets Txurruka",1,0,40
396,"LTU","AST",375,"Tomas Vaitkus",1,0,40
396,"BEL","TSV",1209,"Jelle Wallays",1,0,40
417,"ITA","LIQ",517,"Tiziano Dall\'Antonia",2,51,37
418,"ESP","RSH",640,"Markel Irizar",2,25,35
418,"NZL","EDR",1300,"Jack Bauer",1,0,35
418,"GER","LIQ",773,"Dominik Nerz",1,0,35
418,"FRA","COF",1122,"Adrien Petit",1,0,35
418,"VEN","AND",844,"Jackson Rodriguez",1,0,35
423,"BEL","OLO",181,"Jan Bakelants",2,30,34
424,"NED","RAB",567,"Rick Flens",2,125,30
424,"ITA","GEO",498,"Daniele Colli",2,110,30
424,"SLO","AST",893,"Gorazd Stangelj",2,102,30
424,"SLO","LIQ",676,"Kristjan Koren",2,100,30
424,"BEL","LAN",352,"Bert Scheirlinckx",2,100,30
424,"GBR","SKY",543,"Russell Downing",2,90,30
424,"FRA","AUB",988,"Maxime Mederel",1,70,30
424,"NED","VCD",753,"Wouter Mol",2,40,30
424,"NED","LEO",333,"Joost Posthuma",2,40,30
424,"CAN","SKY",182,"Michael Barry",1,10,30
424,"FRA","ALM",658,"Blel Kadri",1,10,30
424,"FRA","COF",116,"Julien El Fares",2,0,30
424,"CRC","MOV",395,"Andrey Amador",1,0,30
424,"CZE","APP",1067,"Jan Barta",1,0,30
424,"BEL","TSV",1210,"Laurens De Vreese",1,0,30
424,"ESP","ORB",1279,"Ricardo Garcia",1,0,30
424,"ESP","GEO",615,"David Gutierrez G.",1,0,30
424,"NED","RIJ",1301,"Yoeri Havik",1,0,30
424,"SLO","ADR",1284,"Blaz Jarc",1,0,30
424,"NED","VCD",1241,"Martijn Keizer",1,0,30
424,"RUS","TIK",1295,"Nikita Novikov",1,0,30
424,"ESP","MOV",325,"Francisco Perez",1,0,30
424,"USA","GRM",803,"Thomas Peterson",1,0,30
424,"USA","RSH",875,"Bjorn Selander",1,0,30
424,"GER","XYZ",1286,"Rüdiger Selig",1,0,30
424,"GER","APP",1072,"Timon Seubert",1,0,30
424,"ESP","GOB",879,"Oscar Sevilla",1,0,30
424,"ITA","SBS",919,"Matteo Tosatto",1,0,30
424,"NED","SKS",1187,"Ronan van Zandbeek",1,0,30
453,"SVK","THR",945,"Martin Velits",4,151,27
454,"BEL","SKT",233,"Niko Eeckhout",2,170,25
454,"ITA","AND",186,"Alessandro Bertolini",2,85,25
454,"BEL","VWA",464,"Steven Caethoven",1,15,25
454,"USA","KBS",1299,"Jesse Anthony",1,0,25
454,"ITA","ASA",502,"Claudio Corioni",1,0,25
454,"KAZ","AST",637,"Valentin Iglinskiy",1,0,25
454,"NED","RB3",1274,"Wilco Kelderman",1,0,25
454,"ESP","EUS",1139,"Mikel Landa",1,0,25
454,"ITA","FAR",1258,"Matteo Rabottini",1,0,25
454,"ITA","GEO",830,"Daniele Ratto",1,0,25
454,"KAZ","AST",833,"Sergey Renev",1,0,25
454,"ITA","LEO",170,"Davide Vigano",1,0,25
466,"ITA","LIQ",240,"Mauro Finetto",2,110,20
466,"BEL","COF",882,"Nico Sijmens",2,50,20
466,"ARG","SBS",619,"Lucas Haedo",2,40,20
466,"FRA","EUC",327,"Alexandre Pichot",2,40,20
466,"POR","BSP",992,"Sergio Ribeiro",1,40,20
466,"ESP","RAB",248,"Juan Manuel Garate",2,35,20
466,"GBR","SKY",512,"Stephen Cummings",2,20,20
