"Rank","Country","UCI Team","Rider ID","Rider Name","Price","Score 2016","Score 2017"
66,"ITA","TBM",98,"Giovanni Visconti",10,835,730
67,"ESP","MOV",480,"Jonathan Castroviejo",12,958,717
68,"RSA","UAD",2682,"Louis Meintjes",8,560,710
69,"ITA","UAD",752,"Sacha Modolo",6,415,705
70,"AUS","ORS",1377,"Luke Durbridge",2,155,695
71,"SUI","BMC",3159,"Stefan Küng",4,170,694
72,"AUS","BMC",2637,"Rohan Dennis",14,1169,682
73,"NED","QST",94,"Niki Terpstra",14,877,678
74,"AUS","ORS",2811,"Caleb Ewan",8,485,677
75,"USA","BMC",929,"Tejay van Garderen",8,394,672
76,"CAN","CDT",3237,"Michael Woods",4,250,660
77,"BEL","QST",2706,"Yves Lampaert",8,474,644
78,"FRA","ALM",2988,"Rudy Barbier",6,255,625
79,"ITA","NIP",1379,"Marco Canola",1,0,611
80,"NED","TLJ",928,"Jos van Emden",8,502,610
81,"NED","TLJ",74,"Lars Boom",4,230,609
82,"FRA","DEN",3403,"Lilian Calmejane",2,110,602
83,"ITA","AND",79,"Francesco Gavazzi",6,615,600
84,"ITA","TFS",562,"Fabio Felline",10,500,584
85,"SLO","KAT",890,"Simon Spilak",8,270,567
86,"NED","SUN",3298,"Sam Oomen",4,300,566
87,"BEL","TLJ",2794,"Victor Campenaerts",6,355,565
88,"SLO","UAD",2678,"Jan Polanc",1,15,560
89,"BEL","WGG",219,"Kenny Dehaes",6,440,555
90,"NZL","TLJ",1351,"George Bennett",6,350,551
91,"NED","TLJ",685,"Steven Kruijswijk",10,635,550
92,"ITA","BMC",477,"Damiano Caruso",2,170,538
93,"GER","KAT",28,"Tony Martin",18,805,525
94,"SLO","ORS",2657,"Luka Mezgec",2,165,520
95,"DEN","TFS",3209,"Mads Pedersen",1,85,502
96,"ESP","MOV",642,"Gorka Izagirre",2,155,500
97,"DEN","SUN",3388,"Søren Kragh Andersen",2,115,496
98,"FRA","COF",884,"Julien Simon",4,265,495
99,"DEN","AST",2880,"Michael Valgren",6,465,485
99,"FRA","FDJ",3630,"David Gaudu",1,60,485
99,"ITA","AND",1420,"Mattia Cattaneo",1,20,485
102,"KAZ","AST",2683,"Alexey Lutsenko",6,355,483
103,"BEL","ORS",661,"Jens Keukeleire",10,726,480
103,"BEL","ALM",181,"Jan Bakelants",12,505,480
105,"ESP","MOV",3131,"Marc Soler",4,165,472
106,"COL","AND",3446,"Egan Bernal",1,90,470
107,"DEN","AST",40,"Jakob Fuglsang",10,713,465
107,"NOR","TCO",3581,"August Jensen",1,30,465
109,"IRL","CDT",3008,"Ryan Mullen",4,260,458
110,"BLR","SKY",276,"Vasil Kiryienka",6,480,455
111,"FRA","ALM",2774,"Pierre Latour",10,671,445
111,"ESP","CJR",3409,"Jaime Roson",1,105,445
113,"ESP","QST",1263,"David De La Cruz",6,444,440
113,"ESP","MOV",1166,"Jesus Herrada",2,110,440
115,"BEL","LTS",401,"Sander Armee",2,120,435
115,"AUT","BOH",3278,"Lukas Pöstlberger",1,0,435
117,"GBR","UAD",162,"Ben Swift",10,720,430
117,"ITA","CDT",2772,"David Villella",8,535,430
117,"FRA","ALM",591,"Alexandre Geniez",6,342,430
117,"ITA","WGG",1265,"Andrea Pasqualon",4,250,430
117,"GER","BOH",3165,"Emanuel Buchmann",2,110,430
122,"NED","CDT",2771,"Dylan van Baarle",6,400,425
123,"ARG","QST",2317,"Maximiliano Richeze",6,420,420
124,"ESP","SKY",776,"Mikel Nieve",8,340,419
125,"BEL","VWC",3276,"Timothy Dupont",10,775,410
125,"FRA","FDJ",949,"Arthur Vichot",4,220,410
125,"BEL","WGG",3206,"Tom Devriendt",1,80,410
128,"AUT","TFS",193,"Matthias Brändle",4,250,401
129,"NED","LTS",2356,"Moreno Hofland",4,225,400
129,"FRA","FVC",1085,"Laurent Pichon",1,70,400
131,"DEN","ORS",2756,"Magnus Cort Nielsen",10,581,382
132,"USA","BMC",451,"Brent Bookwalter",4,270,375
133,"NED","CDT",1176,"Tom Jelte Slagter",6,345,370
133,"FRA","ADT",3856,"Benjamin Thomas",1,0,370
135,"CZE","QST",2879,"Petr Vakoc",14,935,365
136,"GER","SUN",3145,"Phil Bauhaus",2,160,360
137,"ITA","CDT",2790,"Alberto Bettiol",10,770,355
138,"AUS","ORS",3149,"Jack Haig",2,151,352
139,"GBR","ABS",443,"Adam Blythe",2,200,350
139,"NED","RNL",1175,"Coen Vermeltfoort",1,0,350
141,"POL","BOH",188,"Maciej Bodnar",6,620,345
141,"FRA","DEN",1122,"Adrien Petit",6,320,345
141,"FRA","DEN",129,"Jonathan Hivert",4,200,345
141,"BEL","SVB",3203,"Bert Van Lerberghe",2,160,345
141,"FRA","FDJ",3028,"Marc Sarreau",1,45,345
146,"DEN","ABB",3611,"Martin Toft Madsen",4,230,340
147,"FRA","DEN",31,"Sylvain Chavanel",4,320,335
147,"NED","CDT",2749,"Wouter Wippert",4,190,335
149,"AUT","BOH",3397,"Gregor Mühlberger",1,0,330
150,"ESP","DDD",2700,"Omar Fraile",4,220,325
150,"LTU","FDJ",138,"Ignatas Konovalovas",1,100,325
152,"BEL","LTS",1262,"Jens Debusschere",10,745,320
152,"CZE","CCC",3160,"Jan Hirt",2,125,320
154,"GBR","SKY",1378,"Luke Rowe",6,445,315
154,"FRA","WGG",3603,"Guillaume Martin",2,140,315
154,"BEL","QST",274,"Iljo Keisse",1,5,315
157,"ESP","MOV",155,"Jose Joaquin Rojas",2,123,312
158,"FRA","CDT",849,"Pierre Rolland",2,160,310
158,"GER","BOH",3318,"Pascal Ackermann",2,140,310
158,"AUT","BOH",3015,"Patrick Konrad",2,130,310
158,"NED","TLJ",3181,"Timo Roosen",1,47,310
162,"ESP","AST",45,"Luis Leon Sanchez",6,376,305
162,"USA","RLY",2698,"Evan Huffman",2,164,305
164,"POR","MOV",784,"Nelson Oliveira",8,620,302
165,"BEL","WGG",3307,"Xandro Meurisse",6,430,300
166,"FRA","COF",2884,"Clement Venturini",1,95,290
166,"ECU","MOV",3722,"Richard Carapaz",1,0,290
168,"BEL","BMC",263,"Ben Hermans",6,484,286
169,"BEL","QST",11,"Tom Boonen",14,1175,285
170,"FRA","WVA",1277,"Justin Jules",1,0,280
170,"SLO","UAD",2846,"Matej Mohoric",1,0,280
172,"NED","CDT",83,"Sebastian Langeveld",1,90,275
172,"BEL","CIB",1157,"Joeri Stallaert",1,20,275
172,"USA","CDT",632,"Alex Howes",1,10,275
175,"BEL","KAT",810,"Baptiste Planckaert",10,730,270
175,"ESP","TLJ",1054,"Juan Jose Lobato",4,300,270
175,"FRA","COF",2867,"Florian Senechal",4,265,270
175,"NED","ABS",680,"Michel Kreder",1,50,270
175,"AUT","ABS",530,"Stefan Denifl",1,40,270
175,"COL","WIL",3126,"Daniel Martinez",1,40,270
175,"UAE","UAD",3828,"Yousef Mohamed Mirza",1,0,270
175,"BEL","WVA",942,"Maxime Vantomme",1,0,270
183,"RUS","AST",986,"Sergey Chernetskiy",4,345,268
184,"GER","KAT",2890,"Rick Zabel",1,40,265
184,"BEL","WGG",2787,"Frederik Backaert",1,25,265
186,"POR","TFS",3583,"Ruben Guerreiro",1,60,262
187,"FRA","QST",3724,"Remi Cavagna",1,0,261
188,"CZE","BOH",1067,"Jan Barta",2,150,260
189,"ITA","CDT",2813,"Davide Formolo",6,440,255
190,"ESP","QST",3761,"Enric Mas Nicolau",1,0,253
191,"BEL","LTS",520,"Thomas De Gendt",6,380,250
191,"ITA","DMP",240,"Mauro Finetto",4,327,250
191,"POR","KAT",3147,"José Gonçalves",4,190,250
191,"ITA","UAD",3648,"Simone Consonni",2,140,250
195,"BEL","LTS",154,"Jürgen Roelandts",10,666,245
195,"FRA","FDJ",1084,"Johan Le Bon",1,67,245
197,"NOR","TJI",3555,"Kristoffer Halvorsen",4,235,244
198,"USA","CDT",1147,"Andrew Talansky",10,775,240
198,"GBR","DDD",512,"Stephen Cummings",8,553,240
198,"BEL","DDD",320,"Serge Pauwels",1,70,240
198,"SLO","UAD",688,"Marko Kump",1,0,240
202,"USA","SKY",2315,"Ian Boswell",1,24,236
203,"GBR","SKY",3303,"Tao Geoghegan Hart",4,140,230
204,"COL","ORS",1101,"Esteban Chaves",24,1591,222
205,"BEL","WVA",2827,"Roy Jans",6,395,220
205,"AUS","DDD",1391,"Nathan Haas",6,330,220
205,"FRA","ADT",708,"Julien Loubet",1,0,220
205,"ITA","BMC",3188,"Manuel Senni",1,0,220
209,"ITA","AST",251,"Oscar Gatto",4,290,218
210,"GER","SUN",3317,"Maximilian Walscheid",1,0,217
211,"LUX","WVA",2996,"Alex Kirsch",1,110,215
211,"ROU","JBC",3024,"Serghei Tvetcov",1,100,215
213,"NED","SUN",1395,"Ramon Sinkeldam",2,95,213
214,"ESP","ORS",2718,"Carlos Verona Quintanilla",1,0,212
215,"COL","TFS",1100,"Jarlinson Pantano",8,510,211
216,"BEL","WGG",1171,"Guillaume Van Keirsbulck",1,2,210
216,"NOR","TLJ",3754,"Amund Groendahl Jansen",1,0,210
218,"GBR","SKY",3306,"Owain Doull",1,0,209
219,"ESP","MOV",2734,"Carlos Barbero Questa",4,240,205
219,"FRA","FVC",118,"Brice Feillu",1,10,205
221,"FRA","ALM",2819,"Alexis Gougeard",2,158,200
221,"GER","BOH",1286,"Rüdiger Selig",1,60,200
221,"POL","LTS",725,"Tomasz Marczynski",1,0,200
224,"GBR","DDD",4,"Mark Cavendish",20,1456,197
225,"FRA","ALM",228,"Samuel Dumoulin",6,640,195
225,"ESP","UKO",3655,"Benjamin Prades",1,40,195
225,"BEL","SVB",3412,"Dries Van Gestel",1,0,195
228,"NED","RNL",171,"Pieter Weening",6,350,190
228,"USA","BMC",1364,"Joey Rosskopf",6,320,190
228,"NED","RNL",1242,"Pim Ligthart",1,70,190
228,"ERI","DDD",3362,"Mekseb Debesay",1,10,190
228,"ESP","TBM",3740,"Ivan Garcia Cortina",1,0,190
228,"NED","XYZ",3271,"Mathieu van der Poel",1,0,190
234,"SLO","CCC",3277,"Jan Tratnik",1,0,188
235,"ITA","TBM",2710,"Niccolo Bonifazio",6,400,185
235,"ITA","BMC",789,"Daniel Oss",4,296,185
235,"ITA","BRD",3410,"Giulio Ciccone",2,150,185
238,"FRA","DEN",2692,"Bryan Coquard",18,1350,180
238,"ITA","WIL",21,"Filippo Pozzato",6,690,180
238,"BEL","VWC",3005,"Wout Van Aert",6,190,180
238,"USA","ABS",2684,"Larry Warbasse",1,100,180
242,"BEL","TLJ",963,"Maarten Wynants",2,122,175
242,"AUS","ORS",26,"Simon Gerrans",6,101,175
242,"LAT","CDT",3255,"Toms Skujins",1,50,175
245,"GER","SUN",3429,"Lennard Kämna",1,0,173
246,"GBR","FVC",3178,"Daniel McLay",8,375,170
246,"FRA","COF",2835,"Christophe Laporte",1,25,170
246,"KAZ","AST",3717,"Zhandos Bizhigitov",1,0,170
246,"NED","TLJ",3402,"Twan Castelijns",1,0,170
246,"FRA","AUB",2973,"Flavien Dassonville",1,0,170
251,"DEN","AST",2823,"Jesper Hansen",4,253,165
251,"BEL","LTS",2237,"Tosh Van der Sande",2,110,165
253,"GER","QST",3549,"Maximilian Schachmann",1,0,161
254,"CZE","ORS",19,"Roman Kreuziger",8,640,160
254,"NOR","FDJ",3299,"Odd Christian Eiking",4,270,160
254,"AUS","DDD",2680,"Lachlan Morton",4,230,160
254,"AUT","CCC",3369,"Felix Großschartner",1,96,160
254,"GER","BOH",59,"Marcus Burghardt",1,10,160
254,"DEN","ABS",2822,"Lasse Hansen",1,0,160
254,"RSA","DDD",2256,"Reinardt Janse van Rensburg",1,0,160
254,"FRA","AUB",3827,"David Menut",1,0,160
254,"EST","LPC",3896,"Aksel Nommela",1,0,160
263,"FRA","FVC",991,"Romain Hardy",1,90,155
264,"NED","SKY",2697,"Danny van Poppel",10,687,152
264,"FRA","FDJ",157,"Anthony Roux",6,512,152
264,"DEN","ORS",1335,"Christopher Juul Jensen",2,215,152
267,"ITA","MOV",39,"Daniele Bennati",4,510,150
267,"CAN","RLY",3034,"Rob Britton",2,120,150
267,"FRA","FDJ",3041,"Lorenzo Manzin",1,25,150
267,"BEL","QST",3439,"Laurens De Plus",1,0,150
267,"BEL","WVA",529,"Sébastien Delfosse",1,0,150
267,"SUI","VOL",3869,"Fabian Lienhard",1,0,150
273,"CAN","ORS",164,"Svein Tuft",1,61,147
274,"BEL","QST",223,"Dries Devenyns",8,550,146
275,"BEL","LTS",379,"Jelle Vanendert",2,160,145
275,"AUS","ORS",2825,"Damien Howson",1,46,145
275,"FRA","ADT",587,"Damien Gaudin",1,40,145
278,"NED","KAT",2261,"Maurits Lammertink",4,280,140
278,"SUI","ALM",572,"Mathias Frank",4,270,140
278,"BEL","LTS",89,"Maxime Monfort",2,185,140
278,"BEL","SVB",1338,"Eliot Lietaer",2,120,140
278,"NOR","UAD",1417,"Stake Vegard Laengen",1,40,140
278,"USA","TFS",897,"Peter Stetina",1,25,140
278,"NED","RNL",3162,"André Looij",1,15,140
278,"DEN","TGC",3905,"Casper Phillip Pedersen",1,0,140
286,"ITA","NIP",3199,"Iuri Filosi",1,15,136
287,"ITA","AST",71,"Michele Scarponi",4,253,135
288,"ITA","AST",201,"Dario Cataldo",2,190,133
289,"FRA","FVC",2695,"Maxime Daniel",1,50,132
290,"EST","KAT",54,"Rein Taaramäe",6,310,130
290,"SVK","BOH",1261,"Juraj Sagan",1,108,130
290,"NED","SUN",3150,"Mike Teunissen",1,80,130
290,"CZE","ELA",2703,"Josef Cerny",1,2,130
290,"ITA","AMO",3840,"Danilo Celano",1,0,130
290,"NED","BDC",3900,"Arvid De Kleijn",1,0,130
296,"FRA","DEN",3172,"Thomas Boudat",1,70,127
297,"ESP","MOV",90,"Daniel Moreno",8,573,125
297,"DEN","KAT",3292,"Mads Würtz Schmidt",2,160,125
297,"ESP","DMP",564,"Delio Fernandez",1,80,125
297,"CAN","ICA",1041,"Guillaume Boivin",1,16,125
297,"NED","RNL",3811,"Taco van der Hoorn",1,0,125
302,"LAT","BOH",865,"Aleksejs Saramotins",4,180,120
302,"KAZ","AST",1291,"Dmitriy Gruzdev",2,122,120
302,"NED","RNL",2882,"Nick van der Lijke",1,120,120
302,"FRA","FVC",528,"Anthony Delaplace",1,70,120
302,"ROU","NIP",3006,"Eduard Michael Grosu",1,60,120
302,"NED","TLJ",3428,"Antwan Tolhoek",1,60,120
302,"AZE","BCP",2861,"Kirill Pozdnyakov",1,40,120
302,"FRA","FDJ",1401,"Rudy Molard",1,30,120
302,"FRA","WGG",312,"Yoann Offredo",1,30,120
302,"AUS","MOV",997,"Rory Sutherland",1,13,120
302,"USA","RLY",3899,"Sepp Kuss",1,0,120
302,"NED","RNL",2748,"Brian van Goethem",1,0,120
314,"GBR","MOV",1190,"Alex Dowsett",4,275,117
315,"BEL","QST",1173,"Julien Vermote",4,229,115
315,"RSA","ORS",638,"Daryl Impey",2,105,115
317,"JPN","BGT",2298,"Ryota Nishizono",1,100,114
318,"AUS","ORS",126,"Mathew Hayman",6,350,110
318,"FRA","COF",3202,"Anthony Turgis",6,330,110
318,"GBR","DDD",2721,"Scott Thwaites",4,300,110
318,"BEL","WGG",3348,"Robin Stenuit",1,50,110
318,"NED","TLJ",3387,"Koen Bouwman",1,0,110
318,"JPN","UKO",3883,"Yusuke Hatanaka",1,0,110
318,"ESP","CJR",2732,"Eduard Prades",1,0,110
325,"POL","CCC",1312,"Adrian Kurek",1,0,108
326,"NED","SUN",2782,"Lennard Hofstede",1,0,106
327,"ESP","AST",1310,"Pello Bilbao",6,375,105
327,"COL","AND",2878,"Rodolfo Torres",4,350,105
329,"SWE","FDJ",1412,"Tobias Ludvigsson",2,80,102
330,"CRO","RSW",1016,"Matija Kvasina",2,270,100
330,"ERI","DDD",1270,"Daniel Teklehaimanot",4,260,100
330,"FRA","SKY",1372,"Kenny Elissonde",4,235,100
330,"RUS","GAZ",1150,"Alexander Porsev",4,200,100
330,"BEL","WGG",417,"Jerome Baugnies",2,170,100
330,"NED","RNL",2990,"Jesper Asselman",1,120,100
330,"NED","VWC",2337,"Huub Duyn",1,120,100
330,"ISR","ICA",3595,"Guy Sagiv",1,116,100
330,"GER","MOV",2744,"Jasha Sütterlin",2,110,100
330,"AUT","SUN",1350,"Georg Preidler",2,105,100
330,"AZE","BCP",3558,"Elchin Asadov",1,100,100
330,"EST","XYZ",2620,"Gert Joeaar",1,100,100
330,"RWA","DDD",2849,"Adrien Niyonshuti",1,100,100
330,"UKR","KLS",3600,"Oleksandr Polivoda",1,100,100
330,"RUS","LOK",2262,"Sergey Shilov",1,70,100
330,"NZL","QST",1300,"Jack Bauer",1,55,100
330,"AUS","ICA",1306,"Zakkari Dempster",1,50,100
330,"ETH","TBM",2816,"Tsgabu Gebremariam Grmay",2,40,100
330,"USA","HCR",3628,"Taylor Eisenhart",1,40,100
330,"AUS","ORS",536,"Mitchell Docker",1,30,100
330,"ESP","LTS",925,"Rafael Valls",1,30,100
330,"UKR","KLS",461,"Vitaliy Buts",1,12,100
330,"ITA","TLJ",1303,"Enrico Battaglin",1,10,100
330,"FRA","ALM",3727,"Benoit Cosnefroy",1,0,100
330,"CAN","RLY",3885,"Matteo Dal-cin",1,0,100
330,"ISR","ICA",3746,"Roy Goldstein",1,0,100
330,"POR","BOA",3341,"Domingos Gonçalves",1,0,100
330,"FIN","XYZ",3872,"Sasu Halme",1,0,100
330,"FRA","ALM",3164,"Quentin Jauregui",1,0,100
330,"FIN","FIX",3879,"Matti Manninen",1,0,100
330,"ITA","AND",3762,"Fausto Masnada",1,0,100
330,"LAT","ICA",3770,"Krists Neilands",1,0,100
330,"AUS","DDD",3772,"Ben O\'Connor",1,0,100
330,"POL","BOH",2668,"Pawel Poljanski",1,0,100
330,"NOR","TJI",3884,"Rasmus Fossum Tiller",1,0,100
330,"NED","TFS",1230,"Boy van Poppel",1,0,100
330,"NED","DCR",3830,"Jan-Willem van Schip",1,0,100
330,"KAZ","AST",3545,"Artyom Zakharov",1,0,100
330,"ITA","AMO",2761,"Marco Zamparella",1,0,100
369,"ITA","SKY",2705,"Diego Rosa",8,600,99
370,"ITA","FDJ",492,"Davide Cimolai",1,50,96
371,"COL","UAD",1097,"Darwin Atapuma",10,754,95
371,"NED","TLJ",15,"Robert Gesink",6,390,95
371,"FRA","ALM",588,"Cyril Gautier",2,100,95
371,"AUS","ORS",3417,"Robert Power",1,100,95
371,"AUS","ORS",3379,"Alexander Edmondson",1,55,95
371,"FRA","FVC",3424,"Elie Gesbert",1,0,95
377,"SUI","FDJ",2649,"Sebastien Reichenbach",6,487,92
378,"ESP","CJR",793,"Sergio Pardilla",4,455,90
378,"FRA","COF",1124,"Nicolas Edet",4,295,90
378,"AUT","TFS",3371,"Michael Gogl",2,160,90
378,"ITA","UAD",2798,"Valerio Conti",2,140,90
378,"ESP","DMP",715,"Angel Madrazo",1,100,90
378,"POL","CCC",2851,"Lukasz Owsian",1,16,90
378,"GBR","SKY",3733,"Jonathan Dibben",1,0,90
378,"FRA","ADT",3875,"Jerome Mainard",1,0,90
378,"GER","KAT",3764,"Marco Mathis",1,0,90
387,"POL","CCC",3293,"Marcin Bialoblocki",2,140,88
388,"CRC","MOV",395,"Andrey Amador",6,380,87
389,"USA","UHC",3624,"Travis McCabe",1,50,85
389,"NZL","CDT",3349,"Patrick Bevin",1,40,85
389,"POR","KAT",290,"Tiago Machado",1,30,85
389,"FRA","COF",3421,"Hugo Hofstetter",1,0,85
393,"ITA","TFS",1161,"Giacomo Nizzolo",20,1906,80
393,"ITA","BRD",2865,"Nicola Ruffoni",6,435,80
393,"BEL","COF",1272,"Jonas Van Genechten",6,420,80
393,"ITA","WIL",3210,"Jakub Mareczko",2,120,80
393,"ITA","UAD",239,"Roberto Ferrari",1,100,80
393,"ESP","MOV",266,"Jose Herrada",1,63,80
393,"AUT","RSW",2352,"Riccardo Zoidl",1,50,80
393,"POL","VAT",3361,"Pawel Franczak",1,40,80
393,"DEN","TVC",612,"Rasmus Guldhammer",1,30,80
393,"ARG","FVC",2316,"Eduardo Sepulveda",1,30,80
393,"ITA","AND",3713,"Davide Ballerini",1,0,80
393,"FRA","DEN",3050,"Romain Cardis",1,0,80
393,"ITA","UAD",3739,"Filippo Ganna",1,0,80
393,"ITA","AST",3767,"Riccardo Minali",1,0,80
407,"NED","TLJ",111,"Stef Clement",6,305,75
407,"ERI","DDD",2834,"Merhawi Kudus Ghebremedhin",1,75,75
407,"AUS","ORS",1387,"Michael Hepburn",1,55,75
407,"FRA","COF",3354,"Anthony Perez",1,0,75
411,"UKR","AST",259,"Andriy Grivko",1,70,73
412,"ITA","SAN",3835,"Nicola Gaffurini",1,0,72
413,"BEL","CDT",1413,"Tom Van Asbroeck",4,270,70
413,"ITA","AND",573,"Marco Frapporti",2,135,70
413,"EST","ICA",3598,"Mihkel Raim",1,116,70
413,"ITA","BOH",1145,"Matteo Pelucchi",1,60,70
413,"ESP","TFS",175,"Haimar Zubeldia",1,30,70
413,"SVK","BOH",2832,"Michal Kolar",1,18,70
413,"DEN","TGC",3917,"Mikkel Bjerg",1,0,70
413,"FRA","AUB",3912,"Pierre Gouault",1,0,70
413,"FRA","DEN",3400,"Fabien Grellier",1,0,70
413,"USA","UHC",3302,"Gavin Mannion",1,0,70
413,"FRA","DMP",3378,"Quentin Pacher",1,0,70
413,"COL","MZN",3779,"Wilmar Paredes",1,0,70
413,"DEN","TCQ",3866,"Torkil Veyhe",1,0,70
426,"GER","KAT",3262,"Nils Politt",6,330,65
426,"FRA","ALM",2674,"Axel Domont",1,42,65
426,"COL","MOV",1073,"Carlos Betancur",1,25,65
426,"USA","HCR",767,"John Murphy",1,0,65
430,"BEL","COF",1066,"Dimitri Claeys",6,365,60
430,"BEL","BMC",3025,"Loic Vliegen",4,260,60
430,"KAZ","AST",968,"Andrey Zeits",4,260,60
430,"HKG","ORS",3596,"King Lok Cheung",2,200,60
430,"ESP","MOV",1121,"Victor De La Parte",2,186,60
430,"ESP","CJR",101,"David Arroyo",2,155,60
430,"ITA","ALM",754,"Matteo Montaguti",2,140,60
430,"DEN","KAT",761,"Michael Mørkøv",2,120,60
430,"SUI","BMC",3319,"Tom Bohli",2,100,60
430,"BEL","LTS",716,"Nikolas Maes",2,90,60
430,"RUS","GAZ",2268,"Evgeny Shalunov",1,70,60
430,"FRA","FVC",453,"Maxime Bouet",1,44,60
430,"ESP","COF",737,"Luis Angel Mate",1,35,60
430,"FRA","AUB",3295,"Anthony Maldonado",1,20,60
430,"FRA","FVC",2639,"Pierre-Luc Perichon",1,20,60
430,"ITA","CCC",813,"Simone Ponzi",1,2,60
430,"RUS","GAZ",3216,"Ildar Arslanov",1,0,60
430,"NED","MZN",1273,"Jetse Bol",1,0,60
430,"ITA","NIP",523,"Pierpaolo De Negri",1,0,60
430,"FRA","DMP",600,"Benjamin Giraud",1,0,60
430,"GBR","MGT",3853,"Matthew Holmes",1,0,60
430,"COL","UHC",3357,"Daniel Alexander Jaramillo",1,0,60
430,"FRA","RLM",3826,"Jérémy Lecroq",1,0,60
430,"NED","TLJ",1327,"Bert-Jan Lindeman",1,0,60
430,"SLO","ROG",3876,"Tadej Pogacar",1,0,60
430,"AUS","BMC",3797,"Miles Scotson",1,0,60
430,"ESP","BMC",946,"Francisco Ventoso",1,0,60
457,"GBR","SKY",660,"Peter Kennaugh",4,195,55
457,"ITA","AND",3646,"Andrea Vendrame",1,80,55
459,"NOR","TJI",3631,"Bjørn Tore Hoem",1,120,54
459,"NOR","TJI",3632,"Carl Fredrik Hagen",1,40,54
461,"GER","SUN",2659,"Nikias Arndt",6,495,50
