"Rank","Country","UCI Team","Rider ID","Rider Name","Price","Score 2011","Score 2012"
170,"ESP","EUS",374,"Pablo Urtasun",1,0,220
172,"POL","APP",270,"Bartosz Huzarski",1,60,215
172,"CRC","MOV",395,"Andrey Amador",1,30,215
172,"ESP","MOV",793,"Sergio Pardilla",1,7,215
172,"FRA","SAU",235,"Jimmy Engoulvent",1,0,215
176,"AUS","OGE",747,"Cameron Meyer",1,2,213
177,"COL","COF",230,"Leonardo Duque",2,155,210
177,"RUS","TT1",1315,"Alexander Serebryakov",1,0,210
177,"BEL","TSV",1211,"Pieter Serry",1,0,210
177,"SLO","VBG",2302,"Robert Vrecer",1,0,210
181,"AUS","OGE",311,"Stuart O\'Grady",4,340,208
182,"SLO","KAT",890,"Simon Spilak",2,80,207
183,"BEL","OPQ",939,"Kristof Vandewalle",1,85,205
184,"ESP","MOV",305,"Javier Moreno",1,60,201
185,"ITA","LAM",35,"Alessandro Petacchi",10,710,200
185,"BEL","TSV",1210,"Laurens De Vreese",1,30,200
185,"POL","LIQ",365,"Sylwester Szmyd",1,7,200
185,"DEN","STB",1184,"Mads Christensen",1,0,200
185,"ESP","KAT",241,"Xavier Florencio",1,0,200
185,"CRO","ASA",749,"Vladimir Miholjevic",1,0,200
185,"CAN","SPI",1204,"Ryan Roth",1,0,200
192,"DEN","LTB",57,"Lars Ytting Bak",4,293,196
193,"FRA","SAU",211,"Jérôme Coppel",6,400,195
193,"FRA","SAU",696,"Guillaume Levarlet",1,15,195
195,"ITA","STB",919,"Matteo Tosatto",1,30,193
196,"RUS","KAT",195,"Pavel Brutt",6,463,192
196,"POL","OPQ",604,"Michal Golas",1,80,192
198,"FRA","GRS",140,"Christophe Le Mevel",4,292,190
199,"LAT","KAT",886,"Gatis Smukulis",2,172,187
200,"NZL","RNT",1178,"Jesse Sergent",4,330,185
200,"FRA","COF",228,"Samuel Dumoulin",4,225,185
202,"ESP","EUS",1138,"Ion Izagirre",1,0,183
203,"SUI","RNT",390,"Oliver Zaugg",4,430,180
203,"AUT","SKY",115,"Bernhard Eisel",4,335,180
203,"ITA","LAM",719,"Adriano Malori",2,150,180
206,"AUS","SKY",126,"Mathew Hayman",8,590,175
206,"ITA","OPQ",208,"Francesco Chicchi",2,130,175
206,"COL","COL",1101,"Esteban Chaves",1,0,175
206,"RUS","KAT",954,"Eduard Vorganov",1,0,175
210,"FRA","BSC",1085,"Laurent Pichon",2,190,170
210,"JPN","EUC",179,"Yukiya Arashiro",2,10,170
210,"ITA","AND",562,"Fabio Felline",1,0,170
213,"KAZ","AST",232,"Alexandr Dyachenko",2,125,168
214,"GBR","SKY",913,"Geraint Thomas",6,487,166
215,"FRA","VCD",78,"Romain Feillu",8,645,160
215,"FRA","ALM",576,"John Gadret",8,510,160
215,"FRA","ALM",323,"Jean-Christophe Peraud",6,395,160
215,"AUS","OGE",631,"Leigh Howard",1,97,160
215,"FRA","SAU",816,"Stéphane Poulhiès",1,15,160
215,"GER","RNT",100,"Jens! Voigt",2,0,160
215,"BEL","COF",594,"Jan Ghyselinck",1,0,160
215,"ESP","EUS",86,"Egoi Martinez",1,0,160
223,"ITA","AST",163,"Paolo Tiralongo",2,120,156
223,"RSA","GRS",269,"Robbie Hunter",1,50,156
225,"EST","COF",54,"Rein Taaramäe",8,660,155
225,"ITA","AND",239,"Roberto Ferrari",2,120,155
225,"SLO","LIQ",676,"Kristjan Koren",1,30,155
225,"KAZ","AST",184,"Assan Bazayev",1,0,155
229,"RUS","RVL",1404,"Sergey Firsanov",1,0,152
230,"GER","OPQ",123,"Bert Grabsch",6,459,150
230,"POR","CJR",474,"Manuel Cardoso",4,230,150
230,"GER","ARG",253,"Simon Geschke",2,140,150
230,"BEL","VCD",447,"Kris Boeckmans",2,0,150
230,"NED","UHC",1230,"Boy van Poppel",1,0,150
235,"SUI","BMC",757,"Steve Morabito",1,45,149
236,"ITA","AND",159,"Emanuele Sella",4,320,145
236,"BEL","OPQ",223,"Dries Devenyns",4,300,145
236,"NED","VCD",41,"Johnny Hoogerland",4,260,145
239,"GER","RNT",80,"Linus Gerdemann",2,139,140
239,"ESP","MOV",715,"Angel Madrazo",1,62,140
239,"NZL","GRS",1300,"Jack Bauer",1,35,140
239,"ITA","TT1",498,"Daniele Colli",1,30,140
239,"RUS","KAT",1152,"Petr Ignatenko",1,0,140
239,"LAT","COF",865,"Aleksejs Saramotins",1,0,140
239,"NED","RAB",1176,"Tom Jelte Slagter",1,0,140
239,"FRA","BSC",990,"Florian Vachon",1,0,140
247,"FRA","ALM",229,"Hubert Dupont",2,155,135
247,"BEL","TSV",935,"Michael Van Staeyen",2,100,135
247,"AUS","GRS",1391,"Nathan Haas",1,0,135
250,"FRA","FDJ",203,"Steve Chainel",1,45,130
250,"GER","LIQ",773,"Dominik Nerz",1,35,130
252,"DEN","STB",761,"Michael Mørkøv",2,130,129
253,"GBR","SKY",894,"Ian Stannard",2,200,125
253,"ITA","LIQ",789,"Daniel Oss",2,55,125
253,"ESP","EUS",1139,"Mikel Landa",1,25,125
253,"BUL","KTS",2270,"Ivailo Gabrovski",1,0,125
253,"USA","GRS",632,"Alex Howes",1,0,125
253,"SLO","TT1",1213,"Aldo Ino Ilesic",1,0,125
259,"ESP","MOV",155,"Jose Joaquin Rojas",12,985,122
260,"GER","OPQ",60,"Gerald Ciolek",4,340,120
260,"POR","RNT",290,"Tiago Machado",2,215,120
260,"ITA","ALM",754,"Matteo Montaguti",1,70,120
260,"GBR","BMC",512,"Stephen Cummings",2,20,120
260,"CAN","SPI",1041,"Guillaume Boivin",1,0,120
265,"ARG","STB",261,"Juan Jose Haedo",2,210,115
265,"CZE","APP",1068,"Leopold König",2,195,115
267,"BLR","MOV",859,"Branislau Samoilau",1,10,110
267,"ITA","IDE",2258,"Andrea Palini",1,0,110
267,"USA","XRG",843,"Fred Rodriguez",1,0,110
270,"ITA","AND",207,"Riccardo Chiarini",2,200,105
271,"GER","ARG",670,"Roger Kluge",1,40,104
272,"ITA","COG",809,"Stefano Pirazzi",1,50,102
272,"BEL","OPQ",1173,"Julien Vermote",1,0,102
274,"IRL","OPQ",1021,"Matthew Brammeier",2,220,100
274,"ESP","RAB",103,"Carlos Barredo",2,200,100
274,"ITA","COG",1303,"Enrico Battaglin",2,200,100
274,"GRE","SPT",1039,"Ioannis Tamouridis",2,200,100
274,"LTU","OGE",1049,"Aidis Kruopis",2,155,100
274,"ESP","CJR",112,"David De La Fuente",2,140,100
274,"SUI","BMC",673,"Martin Kohler",2,120,100
274,"MDA","LTR",811,"Alexandre Pliuschin",2,110,100
274,"NED","RAB",111,"Stef Clement",2,105,100
274,"USA","RNT",460,"Matthew Busche",2,100,100
274,"NED","ARG",1187,"Ronan van Zandbeek",1,30,100
274,"BEL","ACC",464,"Steven Caethoven",1,25,100
274,"LUX","ALM",586,"Ben Gastauer",1,20,100
274,"CAN","EUC",1135,"David Veilleux",1,10,100
274,"LUX","RNT",534,"Laurent Didier",1,0,100
274,"JPN","ARG",539,"Yukihiro Doi",1,0,100
274,"USA","LIQ",226,"Timothy Duggan",1,0,100
274,"FIN","LAN",1159,"Matti Helminen",1,0,100
274,"RSA","MTN",2256,"Reinardt Janse van Rensburg",1,0,100
274,"CZE","ADP",2301,"Milan Kadlec",1,0,100
274,"NED","VCD",2360,"Wesley Kreder",1,0,100
274,"ITA","ASA",308,"Danilo Napolitano",1,0,100
274,"FIN","XYZ",2299,"Jarkko Niemi",1,0,100
274,"JPN","BGT",2298,"Ryota Nishizono",1,0,100
274,"CAN","SPI",1196,"Francois Parisien",1,0,100
274,"RUS","KAT",1150,"Alexander Porsev",1,0,100
274,"FRA","RLM",2321,"Fabien Schmidt",1,0,100
274,"RUS","LOK",2268,"Evgeny Shalunov",1,0,100
274,"BRA","PRC",911,"Luiz Tavares",1,0,100
303,"AUT","APP",977,"Daniel Schorn",1,0,95
304,"NED","OGE",83,"Sebastian Langeveld",6,483,91
305,"POL","LAM",984,"Przemyslaw Niemiec",6,375,90
305,"ITA","LIQ",158,"Fabio Sabatini",1,7,90
305,"ITA","ASA",597,"Francesco Ginanni",2,0,90
305,"COL","COL",1097,"Darwin Atapuma",1,0,90
305,"GER","SKY",137,"Christian Knees",1,0,90
305,"BUL","CJR",1018,"Danail Petrov",1,0,90
311,"FRA","FDJ",109,"Sandy Casar",2,120,85
311,"ITA","AND",1057,"Alessandro De Marchi",1,0,85
313,"GBR","GRS",146,"David Millar",8,513,80
313,"SLO","TT1",672,"Jure Kocjan",6,430,80
313,"ESP","MOV",705,"David Lopez",4,232,80
313,"FRA","FDJ",647,"Arnold Jeannesson",2,160,80
313,"FRA","FDJ",114,"Mickael Delage",2,155,80
313,"FRA","FDJ",949,"Arthur Vichot",1,90,80
313,"ITA","FAR",1267,"Andrea Guardini",2,50,80
313,"FRA","COF",1122,"Adrien Petit",2,35,80
313,"ESP","CJR",1263,"David De La Cruz",1,0,80
313,"SLO","ADR",2253,"Matej Gnezda",1,0,80
313,"FRA","VRU",2264,"Benoit Jarrier",1,0,80
313,"FRA","ALM",801,"Mathieu Perget",1,0,80
313,"ESP","CJR",805,"Antonio Piedra",1,0,80
326,"GER","RAB",144,"Paul Martens",4,260,75
326,"ESP","EUS",324,"Ruben Perez",1,80,75
326,"RSA","OGE",638,"Daryl Impey",1,20,75
326,"NED","ARG",1275,"Tom Dumoulin",1,0,75
326,"ESP","STB",309,"Daniel Navarro",1,0,75
326,"GER","APP",354,"André Schulze",1,0,75
332,"NED","VCD",1242,"Pim Ligthart",4,370,70
332,"FRA","ALM",268,"Sebastien Hinault",2,150,70
332,"BEL","ACC",871,"Staf Scheirlinckx",2,150,70
332,"NED","GRS",680,"Michel Kreder",1,95,70
332,"RUS","TIK",986,"Sergey Chernetskiy",1,80,70
332,"GER","KAT",1286,"Rüdiger Selig",1,30,70
332,"FRA","SAU",723,"Laurent Mangèl",1,10,70
332,"ITA","DAN",2320,"Fortunato Baliani",1,0,70
332,"ITA","TT1",1214,"Alessandro Bazzana",1,0,70
332,"ITA","COG",1405,"Sonny Colbrelli",1,0,70
332,"DEN","STB",1335,"Christopher Juul Jensen",1,0,70
332,"BEL","TSV",771,"Stijn Neirynck",1,0,70
344,"BEL","LTB",1167,"Bart De Clercq",2,104,66
345,"BEL","ALM",254,"Kristof Goddaert",2,150,65
345,"FRA","TT1",446,"Laszio Bodrogi",2,140,65
345,"AUS","UHC",997,"Rory Sutherland",1,50,65
348,"NOR","BMC",8,"Thor Hushovd",14,826,60
348,"VEN","AND",349,"Jose Rujano",6,515,60
348,"NED","RAB",685,"Steven Kruijswijk",8,490,60
348,"BLR","SKY",160,"Kanstantsin Siutsou",4,338,60
348,"FRA","FDJ",121,"Anthony Geslin",2,220,60
348,"FRA","EUC",648,"Vincent Jerome",2,160,60
348,"ITA","MOV",107,"Marzio Bruseghin",2,157,60
348,"AUT","VCD",530,"Stefan Denifl",2,150,60
348,"FRA","EUC",587,"Damien Gaudin",2,135,60
348,"ITA","LAM",329,"Daniele Pietropolli",2,120,60
348,"FRA","SAU",580,"Jérémie Galland",1,60,60
348,"ITA","AST",260,"Jacopo Guarnieri",2,40,60
348,"CAN","SPI",1203,"Ryan Anderson",1,0,60
348,"ITA","FAR",558,"Francesco Failli",1,0,60
348,"USA","UHC",1232,"Christopher Jones",1,0,60
348,"POL","UNA",1312,"Adrian Kurek",1,0,60
348,"USA","KPC",767,"John Murphy",1,0,60
348,"COL","LIQ",866,"Cayetano Sarmiento",1,0,60
348,"ITA","OPQ",1385,"Matteo Trentin",1,0,60
348,"RUS","KAT",369,"Yury Trofimov",1,0,60
348,"FRA","AUB",2319,"Steven Tronet",1,0,60
348,"BEL","VCD",948,"Frederik Veuchelen",1,0,60
348,"AUT","RAD",2352,"Riccardo Zoidl",1,0,60
371,"DEN","GRS",827,"Alex Rasmussen",2,195,57
372,"GBR","BMC",443,"Adam Blythe",1,10,55
372,"POL","STB",1271,"Rafal Majka",1,0,55
374,"ESP","EUS",642,"Gorka Izagirre",1,0,53
375,"RUS","RVL",877,"Alexander Serov",1,0,52
376,"FRA","OPQ",148,"Jérôme Pineau",2,195,50
376,"RUS","KAT",271,"Mikhail Ignatiev",2,110,50
376,"AUT","RNT",847,"Thomas Rohregger",1,96,50
376,"BEL","OPQ",1171,"Guillaume Van Keirsbulck",1,80,50
376,"ITA","VCD",108,"Matteo Carrara",1,70,50
376,"FRA","BSC",1077,"Armindo Fonseca",1,70,50
376,"BEL","LAN",177,"Frédéric Amorison",1,60,50
376,"AUT","APP",193,"Matthias Brändle",1,60,50
376,"AUS","STB",1183,"David Tanner",1,60,50
376,"SWE","SKY",34,"Thomas Löfkvist",4,55,50
376,"ITA","LIQ",392,"Valerio Agnoli",1,52,50
376,"ESP","ACG",918,"Jose Vicente Toribio",1,40,50
376,"BEL","TSV",1209,"Jelle Wallays",1,40,50
376,"RUS","RVL",370,"Nikolai Trussov",1,15,50
376,"POR","STB",319,"Sergio Paulinho",1,10,50
376,"RUS","LOK",2269,"Mikhail Antonov",1,0,50
376,"USA","OPT",2293,"Alex Candelario",1,0,50
376,"FRA","SAU",118,"Brice Feillu",1,0,50
376,"NED","RIJ",2355,"Dylan Groenewegen",1,0,50
376,"BEL","LAN",630,"Kurt Hovelynck",1,0,50
376,"NED","GRS",1397,"Raymond Kreder",1,0,50
376,"GBR","EDR",2263,"Jonathan McEvoy",1,0,50
376,"ITA","UNA",1337,"Cristiano Monguzzi",1,0,50
376,"COL","COL",1100,"Jarlinson Pantano",1,0,50
376,"AUT","TT1",1350,"Georg Preidler",1,0,50
376,"ARG","DAN",2317,"Maximiliano Richeze",1,0,50
376,"GER","XYZ",1044,"Patrik Sinkewitz",1,0,50
403,"ITA","STB",1185,"Manuele Boaro",1,0,48
404,"BEL","OPQ",217,"Kevin De Weert",2,130,45
404,"BEL","RNT",181,"Jan Bakelants",1,34,45
404,"BLR","KAT",139,"Aleksandr Kuschynski",1,0,45
407,"ITA","AST",813,"Simone Ponzi",6,480,42
408,"SLO","LAM",189,"Grega Bole",6,510,40
408,"BEL","RNT",263,"Ben Hermans",2,190,40
408,"NED","ARG",513,"Roy Curvers",2,180,40
408,"ITA","EUC",1145,"Matteo Pelucchi",2,150,40
408,"ITA","ASA",906,"Fabio Taborre",2,110,40
408,"BEL","TSV",643,"Pieter Jacobs",1,70,40
408,"FRA","EUC",206,"Sébastien Chavanel",1,65,40
408,"FRA","SAU",646,"Fabrice Jeandesboz",1,55,40
408,"FRA","ALM",339,"Christophe Riblon",1,40,40
408,"FRA","ALM",658,"Blel Kadri",2,30,40
408,"ESP","CJR",351,"Julian Sanchez",1,20,40
408,"ARG","JSH",2294,"Jose Antogna",1,0,40
408,"ITA","FAR",409,"Alfredo Balloni",1,0,40
408,"ITA","AND",1061,"Omar Bertazzo",1,0,40
408,"POL","BGZ",445,"Lukasz Bodnar",1,0,40
408,"USA","BLS",2314,"Joe Dombrowski",1,0,40
408,"GBR","OPQ",1319,"Andrew Fenn",1,0,40
408,"FRA","ALM",1410,"Sylvain Georges",1,0,40
408,"PAN","CJR",2239,"Yelko Gomez",1,0,40
408,"ESP","MOV",617,"Jose Ivan Gutierrez",1,0,40
408,"AUT","KAT",1382,"Marko Haller",1,0,40
408,"RUS","KAT",641,"Vladimir Isaychev",1,0,40
408,"NED","CJP",2261,"Maurits Lammertink",1,0,40
408,"FRA","SAU",84,"David Le Lay",1,0,40
408,"ITA","LAM",306,"Manuele Mori",1,0,40
408,"SLO","ADR",2254,"Matej Mugerli",1,0,40
408,"GBR","SKY",1378,"Luke Rowe",1,0,40
408,"NED","ARG",1395,"Ramon Sinkeldam",1,0,40
408,"LTU","LPM",2318,"Evaldas Siskevicius",1,0,40
408,"BEL","TSV",1413,"Tom Van Asbroeck",1,0,40
438,"SUI","BMC",572,"Mathias Frank",2,100,38
439,"USA","GRS",897,"Peter Stetina",4,120,35
439,"LTU","OGE",375,"Tomas Vaitkus",1,40,35
439,"ESP","KAT",288,"Alberto Losada",1,0,35
439,"FRA","FDJ",1143,"Geoffrey Soupe",1,0,35
439,"SUI","APP",965,"Marcel Wyss",1,0,35
444,"NED","ACC",1045,"Stefan van Dijk",6,390,30
444,"ITA","ASA",32,"Stefano Garzelli",4,235,30
444,"FRA","ALM",831,"Anthony Ravard",2,185,30
444,"BEL","LTB",219,"Kenny Dehaes",2,150,30
444,"ESP","MOV",554,"Imanol Erviti",2,102,30
444,"GER","UHC",568,"Robert Förster",2,90,30
444,"GER","CWO",1268,"Stefan Schumacher",1,90,30
444,"COL","EPM",1281,"Giovanny Baez",1,50,30
444,"NED","RNT",333,"Joost Posthuma",1,30,30
444,"UKR","RNT",331,"Yaroslav Popovych",1,20,30
444,"BEL","KAT",942,"Maxime Vantomme",1,20,30
444,"BEL","LTB",215,"Francis De Greef",1,4,30
444,"BEL","VCD",49,"Stijn Devolder",4,0,30
444,"FRA","ALM",428,"Julien Berard",1,0,30
444,"AUS","STB",1365,"Jonathan Cantwell",1,0,30
444,"AUS","CSS",1162,"William Clarke",1,0,30
444,"XYZ","LAM",2340,"Anacona Gomez",1,0,30
444,"ESP","MOV",266,"Jose Herrada",1,0,30
444,"NED","RB3",2356,"Moreno Hofland",1,0,30
444,"BEL","FAR",635,"Kevin Hulsmans",1,0,30
444,"ITA","UNA",2231,"Davide Mucelli",1,0,30
444,"NED","RB3",2313,"Daan Olivier",1,0,30
444,"COL","COL",1096,"Dalivier Ospina",1,0,30
444,"ESP","ACG",1051,"Adrian Palomares",1,0,30
444,"POR","STB",1160,"Bruno Pires",1,0,30
