"Rank","Country","UCI Team","Rider ID","Rider Name","Price","Score 2013","Score 2014"
104,"CZE","TNE",1067,"Jan Barta",6,470,380
104,"CAN","GRS",64,"Ryder Hesjedal",8,365,380
107,"FRA","FDJ",949,"Arthur Vichot",8,460,370
107,"BEL","LTB",1272,"Jonas Van Genechten",1,10,370
109,"LUX","TFR",37,"Fränk Schleck",10,0,365
110,"NED","BEL",74,"Lars Boom",12,502,362
111,"ITA","AST",250,"Enrico Gasparotto",12,690,360
112,"BEL","TSV",1209,"Jelle Wallays",1,70,356
113,"USA","GRS",214,"Tom Danielson",6,345,355
114,"BEL","WGG",417,"Jerome Baugnies",1,0,345
115,"IRL","TCS",153,"Nicholas Roche",16,969,339
116,"ITA","OPQ",1385,"Matteo Trentin",2,110,335
117,"AUS","IAM",17,"Heinrich Haussler",14,790,330
117,"SLO","AST",47,"Borut Bozic",6,480,330
119,"ESP","TFR",175,"Haimar Zubeldia",1,10,329
120,"ITA","LAM",13,"Damiano Cunego",2,155,325
120,"FRA","EUC",2692,"Bryan Coquard",6,115,325
120,"ITA","ALM",398,"Davide Appollonio",1,15,325
123,"BEL","TSV",2706,"Yves Lampaert",1,0,311
124,"ITA","LAM",752,"Sacha Modolo",2,170,310
124,"SLO","CAN",676,"Kristjan Koren",1,35,310
124,"ITA","YEL",1258,"Matteo Rabottini",1,22,310
127,"POL","LAM",984,"Przemyslaw Niemiec",6,547,300
127,"BEL","WGG",2827,"Roy Jans",1,0,300
129,"CRO","TFR",666,"Robert Kiserlovski",6,280,295
129,"ESP","MOV",1166,"Jesus Herrada",6,250,295
129,"RUS","KAT",1316,"Alexei Tsatevich",2,150,295
132,"EST","COF",2620,"Gert Joeaar",1,30,290
133,"FRA","EUC",99,"Thomas Voeckler",10,435,285
134,"ESP","MOV",639,"Beñat Intxausti",10,660,282
135,"ITA","BAR",2650,"Edoardo Zardini",4,200,280
135,"FRA","COF",884,"Julien Simon",1,30,280
137,"ESP","COF",309,"Daniel Navarro",8,460,275
138,"BEL","LTB",166,"Jurgen Van Den Broeck",10,82,270
138,"ITA","CAN",1057,"Alessandro De Marchi",1,40,270
138,"NED","BEL",685,"Steven Kruijswijk",6,0,270
141,"NZL","TFR",1178,"Jesse Sergent",2,55,269
142,"GBR","SKY",894,"Ian Stannard",12,402,265
143,"RUS","KAT",1150,"Alexander Porsev",2,128,260
143,"RUS","KAT",2666,"Anton Vorobyev",1,25,260
145,"ITA","ALM",68,"Rinaldo Nocentini",6,430,255
145,"BEL","WBC",529,"Sébastien Delfosse",4,220,255
145,"NED","GIA",1395,"Ramon Sinkeldam",2,150,255
148,"USA","BMC",1074,"Taylor Phinney",14,552,250
148,"BEL","LTB",219,"Kenny Dehaes",8,400,250
148,"ITA","CAN",2772,"David Villella",6,280,250
148,"NED","GRS",2771,"Dylan van Baarle",2,15,250
152,"COL","OGE",1101,"Esteban Chaves",1,0,247
153,"ESP","MOV",155,"Jose Joaquin Rojas",8,415,245
153,"BEL","TFR",939,"Kristof Vandewalle",8,385,245
155,"ITA","SKY",201,"Dario Cataldo",4,48,244
156,"RUS","RVL",2343,"Ilnur Zakarin",2,100,243
157,"NED","RDT",1327,"Bert-Jan Lindeman",1,48,240
157,"ESP","BUR",2970,"David Belda",1,0,240
157,"ITA","CAN",2813,"Davide Formolo",1,0,240
160,"ITA","AST",1267,"Andrea Guardini",2,160,236
161,"ITA","LAM",21,"Filippo Pozzato",10,610,235
162,"BLR","SKY",160,"Kanstantsin Siutsou",6,310,234
163,"ESP","MOV",305,"Javier Moreno",1,2,231
164,"BEL","LTB",154,"Jürgen Roelandts",12,647,230
164,"DEN","AST",40,"Jakob Fuglsang",10,556,230
164,"NED","BEL",367,"Laurens ten Dam",4,130,230
164,"BEL","BMC",263,"Ben Hermans",2,70,230
168,"ITA","BAR",2652,"Francesco Bongiorno",4,290,225
168,"RUS","KAT",369,"Yury Trofimov",2,124,225
170,"ITA","SKY",1402,"Salvatore Puccio",2,66,224
171,"GER","MTN",60,"Gerald Ciolek",10,630,220
171,"BEL","OGE",661,"Jens Keukeleire",4,180,220
171,"FRA","COF",142,"Cyril Lemoine",1,60,220
171,"FRA","ALM",2725,"Alexis Vuillermoz",1,0,220
175,"AUS","OGE",1377,"Luke Durbridge",6,125,216
176,"ITA","BAR",1303,"Enrico Battaglin",2,130,215
176,"ITA","YEL",3049,"Andrea Fedi",1,0,215
178,"BEL","OPQ",181,"Jan Bakelants",14,680,210
178,"NOR","BEL",778,"Lars Nordhaug",6,235,210
178,"ITA","LAM",239,"Roberto Ferrari",2,136,210
178,"BEL","GIA",223,"Dries Devenyns",2,60,210
178,"BEL","OPQ",1173,"Julien Vermote",1,30,210
178,"ROU","JBC",3024,"Serghei Tvetcov",1,0,210
184,"NOR","SKY",7,"Edvald Boasson Hagen",18,487,207
185,"NED","OGE",171,"Pieter Weening",8,460,206
185,"ITA","ALM",754,"Matteo Montaguti",1,0,206
187,"FRA","ALM",228,"Samuel Dumoulin",8,485,205
187,"POL","OPQ",604,"Michal Golas",2,120,205
187,"NED","OPQ",812,"Wout Poels",10,70,205
190,"ITA","CAN",251,"Oscar Gatto",6,305,200
190,"COL","COL",1144,"Fabio Duarte",2,60,200
190,"ITA","MTN",2665,"Kristian Sbaragli",1,15,200
190,"FRA","EUC",880,"Romain Sicard",1,4,200
190,"COL","LAM",1318,"Winner Anacona",1,0,200
190,"ETH","MTN",2816,"Tsgabu Gebremariam Grmay",1,0,200
190,"BEL","OPQ",161,"Gert Steegmans",1,0,200
197,"USA","LAM",130,"Chris Horner",14,1440,195
197,"BEL","RLM",810,"Baptiste Planckaert",2,125,195
197,"ITA","OPQ",35,"Alessandro Petacchi",2,55,195
200,"SUI","IAM",117,"Martin Elmiger",8,405,190
200,"ESP","CJR",45,"Luis Leon Sanchez",6,260,190
200,"GER","BEL",144,"Paul Martens",4,225,190
200,"SVK","BMC",72,"Peter Velits",4,225,190
200,"BEL","BEL",963,"Maarten Wynants",2,150,190
200,"ITA","WGG",308,"Danilo Napolitano",2,95,190
200,"POL","CCC",794,"Maciej Paterski",1,20,190
200,"ITA","LAM",2710,"Niccolo Bonifazio",1,0,190
208,"BEL","LTB",89,"Maxime Monfort",2,115,180
208,"FRA","COF",991,"Romain Hardy",1,60,180
210,"GBR","MOV",1190,"Alex Dowsett",4,195,177
211,"AUS","OPQ",338,"Mark Renshaw",4,221,173
212,"AUT","TFR",2352,"Riccardo Zoidl",6,285,170
212,"DEN","TBW",1289,"Rasmus Quaade",4,200,170
212,"RUS","KAT",986,"Sergey Chernetskiy",2,135,170
212,"ITA","IAM",1145,"Matteo Pelucchi",2,95,170
212,"ITA","BAR",1379,"Marco Canola",1,0,170
212,"ITA","LAM",2798,"Valerio Conti",1,0,170
218,"EST","COF",54,"Rein Taaramäe",6,150,165
218,"ESP","CJR",583,"Marcos Garcia",1,0,165
218,"FRA","COF",1401,"Rudy Molard",1,0,165
221,"BEL","TSV",935,"Michael Van Staeyen",6,335,160
221,"RUS","KAT",18,"Alexandr Kolobnev",2,160,160
221,"ITA","AST",79,"Francesco Gavazzi",2,126,160
221,"NED","BEL",928,"Jos van Emden",2,116,160
221,"NZL","LTB",127,"Gregory Henderson",1,14,160
221,"ESP","CJR",1310,"Pello Bilbao",1,0,160
227,"FRA","FDJ",157,"Anthony Roux",2,60,155
228,"NOR","BMC",8,"Thor Hushovd",10,512,150
228,"FRA","BSE",990,"Florian Vachon",2,175,150
228,"COL","COL",347,"Miguel Rubiano",2,85,150
228,"SLO","VFN",189,"Grega Bole",1,70,150
228,"BEL","RLM",942,"Maxime Vantomme",1,45,150
228,"GER","BDT",2781,"Ruben Zepuntke",1,2,150
228,"AUS","GRS",1391,"Nathan Haas",2,0,150
228,"GBR","NPC",443,"Adam Blythe",1,0,150
236,"ITA","AND",420,"Manuel Belletti",2,125,145
236,"NED","GRS",1397,"Raymond Kreder",1,30,145
238,"FRA","EUC",2739,"Yannick Martinez",2,100,142
238,"NED","BEL",111,"Stef Clement",1,26,142
240,"UKR","AST",259,"Andriy Grivko",4,431,141
240,"NED","AST",387,"Lieuwe Westra",8,288,141
242,"FRA","BEL",129,"Jonathan Hivert",2,160,140
242,"LUX","TFR",534,"Laurent Didier",1,20,140
242,"FRA","EUC",648,"Vincent Jerome",1,10,140
242,"ITA","CJR",170,"Davide Vigano",1,0,140
246,"FRA","FDJ",1084,"Johan Le Bon",4,190,138
246,"ESP","MOV",480,"Jonathan Castroviejo",4,185,138
246,"CRC","MOV",395,"Andrey Amador",2,160,138
246,"RUS","RVL",278,"Sergey Lagutin",2,138,138
250,"DEN","CUL",2756,"Magnus Cort Nielsen",2,100,135
251,"BEL","OPQ",716,"Nikolas Maes",8,450,130
251,"ITA","YEL",813,"Simone Ponzi",8,425,130
251,"ITA","MOV",98,"Giovanni Visconti",6,340,130
251,"GBR","BMC",512,"Stephen Cummings",2,52,130
251,"ESP","MTN",793,"Sergio Pardilla",1,50,130
251,"GBR","TNE",2721,"Scott Thwaites",1,15,130
251,"BEL","WBC",2967,"Antoine Demoitie",1,0,130
258,"BEL","TSV",643,"Pieter Jacobs",2,145,126
259,"FRA","ALM",339,"Christophe Riblon",8,431,125
259,"GER","BMC",59,"Marcus Burghardt",2,80,125
259,"ESP","CJR",715,"Angel Madrazo",1,50,125
259,"FRA","LPM",224,"Rémi Di Gregorio",1,0,125
263,"IRL","SKY",77,"Philip Deignan",1,40,124
264,"FRA","ALM",922,"Sebastien Turgot",8,470,121
264,"KAZ","AST",2683,"Alexey Lutsenko",1,0,121
266,"DEN","TCS",761,"Michael Mørkøv",8,435,120
266,"JPN","EUC",179,"Yukiya Arashiro",4,245,120
266,"ITA","TCS",39,"Daniele Bennati",4,204,120
266,"FRA","FDJ",591,"Alexandre Geniez",2,140,120
266,"FRA","COF",1122,"Adrien Petit",2,85,120
266,"SUI","IAM",2649,"Sebastien Reichenbach",2,60,120
266,"POL","CCC",739,"Bartlomiej Matysiak",1,60,120
266,"ITA","TCS",1185,"Manuele Boaro",1,45,120
266,"ESP","CJR",2843,"Luis Mas",1,0,120
266,"FRA","BSE",2639,"Pierre-Luc Perichon",1,0,120
276,"RUS","RVL",315,"Artem Ovechkin",1,10,118
277,"KAZ","AST",2812,"Daniil Fominykh",1,0,116
278,"POL","CAN",188,"Maciej Bodnar",2,135,115
278,"ERI","EUC",2658,"Natnael Berhane",2,95,115
278,"GER","TNE",955,"Paul Voss",1,80,115
281,"LAT","KAT",886,"Gatis Smukulis",2,100,114
281,"DEN","TCS",1335,"Christopher Juul Jensen",1,0,114
281,"CZE","OPQ",2879,"Petr Vakoc",1,0,114
284,"ESP","MOV",946,"Francisco Ventoso",6,290,110
284,"SUI","IAM",921,"Johann Tschopp",2,80,110
284,"USA","GIA",2742,"Lawson Craddock",2,70,110
284,"FRA","BSE",1077,"Armindo Fonseca",1,60,110
284,"ITA","LAM",492,"Davide Cimolai",1,35,110
284,"POL","MOV",365,"Sylwester Szmyd",1,2,110
284,"FRA","ALM",229,"Hubert Dupont",1,0,110
284,"GBR","OPQ",1319,"Andrew Fenn",1,0,110
284,"SUI","TCS",390,"Oliver Zaugg",1,0,110
293,"BEL","TFR",2764,"Jasper Stuyven",2,50,109
294,"AUS","OGE",493,"Simon Clarke",4,191,102
295,"ESP","MOV",554,"Imanol Erviti",1,0,101
296,"NED","AND",97,"Kenny van Hummel",4,200,100
296,"FIN","FDJ",382,"Jussi Veikkanen",2,100,100
296,"AUS","LTB",262,"Adam Hansen",2,96,100
296,"FRA","BSE",78,"Romain Feillu",2,80,100
296,"SLO","AST",58,"Janez Brajkovic",2,76,100
296,"NED","WGG",680,"Michel Kreder",2,60,100
296,"BEL","OPQ",274,"Iljo Keisse",1,50,100
296,"FRA","ALM",302,"Lloyd Mondory",1,30,100
296,"SLO","ADR",2254,"Matej Mugerli",1,30,100
296,"SWE","GIA",2646,"Jonas Ahlstrand",1,0,100
296,"BRA","YEL",1394,"Rafael Andriato",1,0,100
296,"JPN","TFR",427,"Fumiyuki Beppu",1,0,100
296,"UKR","KLS",461,"Vitaliy Buts",1,0,100
296,"TUN","SKD",489,"Rafaa Chtioui",1,0,100
296,"MDA","TCT",1040,"Sergiu Cioban",1,0,100
296,"SLO","GWO",1008,"Gregor Gazvoda",1,0,100
296,"ERI","XYZ",2995,"Amanuel Gebrezgabihier",1,0,100
296,"PAN","XYZ",2239,"Yelko Gomez",1,0,100
296,"COL","XYZ",2971,"Pedro Herrera",1,0,100
296,"EST","BIG",3009,"Alo Jakin",1,0,100
296,"USA","SSC",2992,"Eric Marcotte",1,0,100
296,"IRL","SKT",3008,"Ryan Mullen",1,0,100
296,"HUN","UNA",3011,"Balazs Rozsa",1,0,100
296,"JPN","NAS",2612,"Junya Sano",1,0,100
296,"NED","GIA",914,"Albert Timmer",1,0,100
296,"BEL","LTB",2237,"Tosh Van der Sande",1,0,100
322,"BEL","OPQ",1211,"Pieter Serry",6,287,97
323,"ITA","AST",260,"Jacopo Guarnieri",1,0,96
323,"BEL","TSV",2877,"Edward Theuns",1,0,96
325,"BEL","LTB",447,"Kris Boeckmans",2,70,95
325,"NED","UHC",1011,"Marc de Maar",1,0,95
325,"RUS","RVL",2661,"Roman Maikin",1,0,95
325,"SUI","BMC",757,"Steve Morabito",1,0,95
325,"BEL","TSV",1297,"Zico Waeytens",1,0,95
330,"LAT","IAM",865,"Aleksejs Saramotins",4,240,90
330,"ITA","CAN",24,"Ivan Basso",4,230,90
330,"FRA","ALM",658,"Blel Kadri",2,110,90
330,"BEL","GIA",519,"Bert De Backer",2,100,90
330,"NED","LTB",1242,"Pim Ligthart",2,75,90
330,"GER","GIA",2659,"Nikias Arndt",1,55,90
330,"CAN","OPM",1203,"Ryan Anderson",1,30,90
330,"ITA","AND",1321,"Antonio Parrinello",1,10,90
330,"BEL","WGG",594,"Jan Ghyselinck",1,0,90
330,"AUT","RSW",3015,"Patrick Konrad",1,0,90
330,"RSA","MTN",2682,"Louis Meintjes",1,0,90
341,"ESP","MOV",642,"Gorka Izagirre",1,10,86
342,"ITA","BMC",789,"Daniel Oss",8,380,85
342,"BEL","TSV",2676,"Kenneth Vanbilsen",1,40,85
342,"GER","CAN",2660,"Michel Koch",1,35,85
345,"ITA","BAR",809,"Stefano Pirazzi",4,245,80
345,"BEL","TFR",49,"Stijn Devolder",4,190,80
345,"NED","BEL",1325,"Barry Markus",4,180,80
345,"RSA","GIA",2256,"Reinardt Janse van Rensburg",6,137,80
345,"CRO","LAM",2616,"Kristijan Durasek",2,102,80
345,"ESP","COF",1112,"Egoitz Garcia",2,80,80
345,"FRA","BSE",252,"Arnaud Gerard",1,60,80
345,"ITA","BMC",150,"Manuel Quinziato",1,50,80
345,"SUI","BMC",673,"Martin Kohler",1,35,80
345,"FRA","COF",696,"Guillaume Levarlet",1,20,80
345,"FRA","BSE",2711,"Erwann Corbel",1,0,80
345,"FRA","LPM",600,"Benjamin Giraud",1,0,80
345,"USA","GRS",632,"Alex Howes",1,0,80
345,"COL","MOV",2862,"Dayer Quintana",1,0,80
345,"ITA","BAR",2865,"Nicola Ruffoni",1,0,80
345,"RUS","LOK",2982,"Aleksey Rybalkin",1,0,80
345,"FRA","COF",2867,"Florian Senechal",1,0,80
362,"FRA","FDJ",346,"Jérémy Roy",2,90,78
363,"ITA","CGH",1265,"Andrea Pasqualon",2,165,75
363,"COL","COL",1100,"Jarlinson Pantano",1,35,75
363,"AUS","OGE",631,"Leigh Howard",1,10,75
363,"FRA","BSE",118,"Brice Feillu",1,0,75
367,"AUT","SKY",115,"Bernhard Eisel",6,280,70
367,"GER","GRS",56,"Fabian Wegmann",4,210,70
367,"ESP","AST",1139,"Mikel Landa",2,170,70
367,"DEN","LTB",57,"Lars Ytting Bak",2,151,70
367,"DEN","TCS",362,"Nicki Sørensen",2,60,70
367,"AUT","TNE",977,"Daniel Schorn",1,20,70
367,"USA","UHC",1222,"Kiel Reijnen",1,10,70
367,"BEL","GRS",168,"Johan Vansummeren",2,5,70
367,"COL","LAM",356,"Jose Serpa",1,2,70
367,"FRA","BIG",2973,"Flavien Dassonville",1,0,70
367,"SUI","IAM",623,"Reto Hollenstein",1,0,70
367,"USA","OPM",3026,"Carter Jones",1,0,70
367,"SLO","SSC",672,"Jure Kocjan",1,0,70
367,"ESP","IAM",836,"Vicente Reynes",1,0,70
367,"USA","HSD",1364,"Joey Rosskopf",1,0,70
367,"BEL","BMC",3045,"Dylan Teuns",1,0,70
367,"NED","MMM",3033,"Michael Vingerling",1,0,70
367,"BEL","BMC",3025,"Loic Vliegen",1,0,70
385,"LUX","TFR",2675,"Bob Jungels",6,285,69
385,"ITA","TFR",562,"Fabio Felline",4,100,69
387,"FRA","FDJ",1085,"Laurent Pichon",2,70,68
388,"ESP","CJR",101,"David Arroyo",6,265,65
388,"GER","BMC",773,"Dominik Nerz",2,125,65
388,"AUS","OGE",1387,"Michael Hepburn",2,60,65
388,"AUT","IAM",530,"Stefan Denifl",1,15,65
388,"FRA","EUC",590,"Yohann Gène",1,0,65
388,"FRA","EUC",1320,"Angelo Tulik",1,0,65
394,"RUS","KAT",2630,"Vyacheslav Kuznetsov",1,0,64
395,"AUS","OGE",747,"Cameron Meyer",2,122,61
396,"COL","GRS",2740,"Janier Acevedo",6,330,60
396,"USA","TFR",460,"Matthew Busche",2,145,60
396,"AUS","OGE",693,"Brett Lancaster",2,125,60
396,"AUS","TCS",997,"Rory Sutherland",2,70,60
396,"ESP","COF",737,"Luis Angel Mate",2,60,60
396,"NED","OGE",307,"Jens Mouris",2,60,60
396,"GER","TFR",100,"Jens! Voigt",1,40,60
396,"FRA","ALM",487,"Mikael Cherel",1,30,60
396,"NED","GRS",1255,"Thomas Dekker",1,30,60
396,"FRA","BSE",528,"Anthony Delaplace",1,20,60
396,"ITA","YEL",208,"Francesco Chicchi",1,10,60
396,"GBR","SKY",1378,"Luke Rowe",1,4,60
396,"ESP","CJR",2700,"Omar Fraile",1,0,60
396,"AUT","KAT",1382,"Marko Haller",1,0,60
396,"AUS","OGE",2825,"Damien Howson",1,0,60
396,"ERI","MTN",2834,"Merhawi Kudus Ghebremedhin",1,0,60
396,"GER","TNE",2628,"Ralf Matzka",1,0,60
396,"ARG","BSE",2316,"Eduardo Sepulveda",1,0,60
396,"BEL","TSV",2687,"Thomas Sprengers",1,0,60
396,"GER","MTN",895,"Andreas Stauff",1,0,60
396,"GER","EUC",1329,"Björn Thurau",1,0,60
417,"GER","BMC",2890,"Rick Zabel",1,0,58
418,"SWE","IAM",66,"Gustav Erik Larsson",6,310,55
418,"FRA","EUC",2641,"Morgan Lamoisson",1,0,55
418,"BEL","BMC",702,"Klaas Lodewyck",1,0,55
421,"NED","BEL",368,"Maarten Tjallingii",2,60,52
421,"FRA","EUC",235,"Jimmy Engoulvent",1,25,52
423,"ITA","AST",71,"Michele Scarponi",18,1002,50
423,"SUI","BMC",870,"Michael Schär",2,152,50
423,"FRA","FDJ",647,"Arnold Jeannesson",2,130,50
423,"ITA","EUC",291,"Davide Malacarne",2,125,50
423,"USA","BMC",897,"Peter Stetina",2,100,50
423,"RSA","MTN",973,"Jay Robert Thomson",2,100,50
423,"FRA","BIG",851,"Stéphane Rossetto",1,55,50
423,"FRA","COF",1125,"Yoan Bagot",1,50,50
423,"USA","OPM",2731,"Eric Young",1,30,50
423,"FRA","COF",211,"Jérôme Coppel",6,20,50
423,"ITA","LAM",306,"Manuele Mori",1,20,50
423,"ITA","UHC",1214,"Alessandro Bazzana",1,10,50
423,"ESP","TRK",61,"Juan Jose Cobo",1,5,50
423,"NED","MET",2990,"Jesper Asselman",1,0,50
423,"ESP","BUR",2983,"Jesus Del Pino",1,0,50
423,"SLO","RSW",3007,"Jure Golcer",1,0,50
423,"GER","STG",2999,"Silvio Herklotz",1,0,50
423,"FRA","BSE",3031,"Kevin Ledanois",1,0,50
423,"FRA","FDJ",974,"Cédric Pineau",1,0,50
423,"VEN","AND",844,"Jackson Rodriguez",1,0,50
423,"RUS","KAT",883,"Egor Silin",1,0,50
423,"BEL","LTB",2881,"Boris Vallee",1,0,50
423,"NED","RIJ",1175,"Coen Vermeltfoort",1,0,50
446,"FRA","FDJ",277,"Matthieu Ladagnous",8,420,48
447,"POR","GRS",198,"Andre Cardoso",2,145,45
447,"FRA","RLM",2988,"Rudy Barbier",1,0,45
449,"POL","TNE",270,"Bartosz Huzarski",2,115,44
450,"ITA","OGE",861,"Ivan Santaromita",6,285,43
451,"EST","AST",1006,"Tanel Kangert",12,647,41
452,"ITA","KAT",53,"Luca Paolini",12,779,40
452,"NED","BEL",15,"Robert Gesink",12,630,40
452,"GBR","OGE",2766,"Simon Yates",4,140,40
452,"FRA","FDJ",312,"Yoann Offredo",8,130,40
452,"FRA","FDJ",1372,"Kenny Elissonde",2,80,40
452,"FRA","FDJ",62,"Pierrick Fedrigo",2,70,40
452,"BEL","WGG",1210,"Laurens De Vreese",1,70,40
452,"ITA","AND",2775,"Gianfranco Zilioli",1,60,40
452,"ITA","AST",392,"Valerio Agnoli",1,36,40
452,"FRA","ALM",203,"Steve Chainel",1,30,40
452,"FRA","GIA",636,"Thierry Hupond",1,20,40
452,"GER","MOV",2744,"Jasha Sütterlin",1,20,40
452,"USA","HSD",3032,"Robin Carpenter",1,0,40
452,"FRA","ALM",2674,"Axel Domont",1,0,40
452,"FRA","BSE",2264,"Benoit Jarrier",1,0,40
